hero_1,hero_2,hero_3,hero_4,hero_5
mirana,spirit_breaker,treant,nyx_assassin,medusa
juggernaut,mirana,venomancer,disruptor,legion_commander
venomancer,weaver,ancient_apparition,troll_warlord,terrorblade
drow_ranger,tiny,spirit_breaker,slark,ember_spirit
pudge,sand_king,slark,shredder,abaddon
storm_spirit,faceless_void,bounty_hunter,ogre_magi,terrorblade
lion,witch_doctor,faceless_void,skeleton_king,invoker
juggernaut,mirana,morphling,bounty_hunter,silencer
bloodseeker,pudge,sven,phantom_assassin,winter_wyvern
phantom_lancer,enigma,dragon_knight,ursa,disruptor
mirana,sven,witch_doctor,gyrocopter,nyx_assassin
juggernaut,mirana,sven,dark_seer,clinkz
vengefulspirit,lion,queenofpain,spectre,doom_bringer
earthshaker,phantom_assassin,huskar,naga_siren,shredder
juggernaut,pudge,sniper,meepo,techies
mirana,pudge,death_prophet,ogre_magi,slark
axe,bloodseeker,crystal_maiden,pudge,night_stalker
axe,earthshaker,phantom_lancer,pudge,legion_commander
earthshaker,pudge,windrunner,clinkz,night_stalker
mirana,sand_king,lina,luna,doom_bringer
axe,drow_ranger,windrunner,necrolyte,slark
earthshaker,sand_king,windrunner,slardar,phantom_assassin
axe,slardar,faceless_void,furion,dark_seer
drow_ranger,mirana,life_stealer,centaur,shredder
drow_ranger,morphling,phantom_assassin,alchemist,medusa
juggernaut,viper,furion,shredder,abaddon
drow_ranger,kunkka,faceless_void,medusa,elder_titan
morphling,phantom_lancer,kunkka,skeleton_king,abaddon
bloodseeker,mirana,tidehunter,dazzle,terrorblade
bloodseeker,drow_ranger,lion,tinker,legion_commander
juggernaut,mirana,phantom_lancer,slardar,skywrath_mage
antimage,storm_spirit,zuus,bounty_hunter,spirit_breaker
mirana,zuus,spectre,shadow_demon,magnataur
sven,phantom_assassin,luna,huskar,bristleback
axe,nevermore,enigma,dark_seer,shredder
axe,mirana,phantom_assassin,life_stealer,rubick
drow_ranger,vengefulspirit,lina,invoker,legion_commander
mirana,nevermore,sven,night_stalker,legion_commander
bloodseeker,sven,vengefulspirit,alchemist,disruptor
bloodseeker,juggernaut,lina,luna,huskar
sven,kunkka,phantom_assassin,omniknight,alchemist
pudge,windrunner,phantom_assassin,dragon_knight,dazzle
templar_assassin,alchemist,silencer,slark,troll_warlord
bloodseeker,zuus,riki,phantom_assassin,omniknight
drow_ranger,storm_spirit,nyx_assassin,centaur,legion_commander
axe,drow_ranger,mirana,zuus,shadow_shaman
crystal_maiden,enigma,silencer,troll_warlord,legion_commander
axe,mirana,luna,dragon_knight,shadow_demon
axe,juggernaut,windrunner,queenofpain,elder_titan
bloodseeker,lion,alchemist,slark,legion_commander
axe,skeleton_king,phantom_assassin,viper,clinkz
zuus,kunkka,lion,life_stealer,ursa
axe,witch_doctor,furion,invoker,terrorblade
morphling,shadow_shaman,rattletrap,alchemist,undying
sven,sniper,batrider,rubick,slark
antimage,dark_seer,clinkz,bounty_hunter,brewmaster
zuus,faceless_void,phantom_assassin,ancient_apparition,invoker
axe,drow_ranger,phantom_lancer,zuus,phantom_assassin
storm_spirit,sven,skeleton_king,alchemist,meepo
drow_ranger,tinker,necrolyte,furion,shredder
lion,necrolyte,skeleton_king,templar_assassin,tusk
nevermore,windrunner,slardar,sniper,phantom_assassin
mirana,slardar,queenofpain,invoker,slark
axe,crystal_maiden,mirana,morphling,shredder
skeleton_king,phantom_assassin,pugna,clinkz,winter_wyvern
antimage,crystal_maiden,templar_assassin,silencer,chaos_knight
axe,bloodseeker,luna,spirit_breaker,alchemist
crystal_maiden,storm_spirit,sven,slardar,ancient_apparition
juggernaut,skeleton_king,omniknight,obsidian_destroyer,nyx_assassin
bloodseeker,drow_ranger,lich,spirit_breaker,shredder
antimage,mirana,pudge,shredder,skywrath_mage
nevermore,faceless_void,skeleton_king,life_stealer,rubick
windrunner,venomancer,luna,weaver,magnataur
mirana,pudge,slardar,lich,skeleton_king
mirana,beastmaster,alchemist,silencer,slark
nevermore,witch_doctor,beastmaster,skeleton_king,bristleback
drow_ranger,kunkka,silencer,medusa,bristleback
axe,juggernaut,riki,alchemist,rubick
death_prophet,dark_seer,night_stalker,broodmother,bounty_hunter
drow_ranger,storm_spirit,lina,undying,ember_spirit
axe,phantom_assassin,leshrac,alchemist,centaur
drow_ranger,juggernaut,slardar,silencer,keeper_of_the_light
kunkka,lion,phantom_assassin,life_stealer,techies
sven,kunkka,life_stealer,meepo,abaddon
tinker,pugna,omniknight,spirit_breaker,slark
mirana,pudge,venomancer,life_stealer,ogre_magi
pudge,storm_spirit,riki,phantom_assassin,troll_warlord
tinker,phantom_assassin,rattletrap,doom_bringer,elder_titan
phantom_lancer,necrolyte,chen,gyrocopter,legion_commander
antimage,crystal_maiden,pudge,phantom_assassin,alchemist
sven,spectre,treant,legion_commander,terrorblade
faceless_void,skeleton_king,luna,slark,bristleback
axe,crystal_maiden,slardar,tinker,visage
juggernaut,shadow_shaman,phantom_assassin,life_stealer,lycan
sand_king,storm_spirit,sven,nyx_assassin,elder_titan
faceless_void,luna,silencer,lycan,treant
juggernaut,storm_spirit,witch_doctor,slark,legion_commander
zuus,necrolyte,bounty_hunter,spirit_breaker,slark
sniper,faceless_void,viper,spirit_breaker,legion_commander
nevermore,pudge,windrunner,clinkz,alchemist
crystal_maiden,mirana,morphling,riki,elder_titan
mirana,kunkka,shredder,bristleback,elder_titan
juggernaut,mirana,tinker,doom_bringer,elder_titan
bloodseeker,necrolyte,huskar,brewmaster,earth_spirit
mirana,lion,shadow_shaman,invoker,lycan
crystal_maiden,juggernaut,sand_king,tidehunter,troll_warlord
phantom_lancer,phantom_assassin,obsidian_destroyer,shredder,phoenix
axe,lina,ursa,slark,abaddon
drow_ranger,pudge,necrolyte,pugna,chaos_knight
drow_ranger,phantom_assassin,silencer,ogre_magi,medusa
phantom_assassin,leshrac,life_stealer,bounty_hunter,magnataur
mirana,luna,spirit_breaker,alchemist,shadow_demon
juggernaut,pudge,zuus,huskar,troll_warlord
pudge,sven,windrunner,omniknight,legion_commander
nevermore,death_prophet,phantom_assassin,clinkz,night_stalker
juggernaut,riki,phantom_assassin,omniknight,invoker
sven,lion,faceless_void,ancient_apparition,invoker
juggernaut,viper,obsidian_destroyer,lone_druid,disruptor
tiny,windrunner,rattletrap,magnataur,techies
antimage,morphling,necrolyte,viper,alchemist
drow_ranger,phantom_assassin,huskar,alchemist,slark
axe,juggernaut,razor,ursa,bristleback
axe,mirana,pudge,rattletrap,spectre
mirana,windrunner,skeleton_king,nyx_assassin,shredder
earthshaker,morphling,shadow_shaman,furion,ursa
sven,windrunner,sniper,legion_commander,arc_warden
nevermore,riki,sniper,ursa,techies
crystal_maiden,mirana,phantom_assassin,night_stalker,shredder
riki,skeleton_king,alchemist,invoker,naga_siren
faceless_void,furion,nyx_assassin,medusa,ember_spirit
mirana,sand_king,sven,sniper,ancient_apparition
sven,windrunner,life_stealer,broodmother,disruptor
axe,mirana,doom_bringer,invoker,legion_commander
antimage,juggernaut,riki,dazzle,ember_spirit
pudge,sven,treant,undying,legion_commander
vengefulspirit,rubick,medusa,shredder,phoenix
juggernaut,alchemist,shadow_demon,troll_warlord,shredder
drow_ranger,vengefulspirit,faceless_void,clinkz,naga_siren
bloodseeker,pudge,witch_doctor,riki,huskar
zuus,warlock,phantom_assassin,rattletrap,shredder
kunkka,faceless_void,night_stalker,bounty_hunter,weaver
lich,faceless_void,leshrac,chaos_knight,legion_commander
drow_ranger,vengefulspirit,windrunner,dark_seer,legion_commander
mirana,sven,slardar,luna,ancient_apparition
bloodseeker,riki,life_stealer,clinkz,omniknight
drow_ranger,mirana,skeleton_king,invoker,undying
pudge,spectre,spirit_breaker,alchemist,slark
juggernaut,windrunner,kunkka,tidehunter,skywrath_mage
earthshaker,mirana,kunkka,jakiro,legion_commander
axe,mirana,faceless_void,luna,earth_spirit
juggernaut,nevermore,vengefulspirit,viper,dazzle
riki,clinkz,keeper_of_the_light,slark,troll_warlord
juggernaut,mirana,sniper,omniknight,elder_titan
tiny,kunkka,sniper,necrolyte,abaddon
juggernaut,sand_king,tinker,phantom_assassin,silencer
storm_spirit,slardar,wisp,troll_warlord,winter_wyvern
pudge,faceless_void,rattletrap,clinkz,alchemist
drow_ranger,earthshaker,tinker,sniper,dark_seer
bloodseeker,phantom_lancer,bounty_hunter,ancient_apparition,alchemist
phantom_lancer,riki,slark,shredder,elder_titan
axe,storm_spirit,bounty_hunter,slark,shredder
sven,lion,furion,magnataur,shredder
witch_doctor,phantom_assassin,clinkz,omniknight,ember_spirit
venomancer,huskar,obsidian_destroyer,brewmaster,oracle
mirana,witch_doctor,skeleton_king,bounty_hunter,ursa
nevermore,shadow_shaman,skeleton_king,death_prophet,leshrac
pudge,shadow_shaman,viper,troll_warlord,centaur
razor,vengefulspirit,phantom_assassin,dazzle,oracle
earthshaker,furion,clinkz,invoker,slark
riki,furion,ancient_apparition,silencer,slark
axe,bloodseeker,storm_spirit,venomancer,ogre_magi
night_stalker,batrider,alchemist,slark,skywrath_mage
sven,gyrocopter,meepo,shredder,phoenix
shadow_shaman,riki,phantom_assassin,life_stealer,clinkz
tiny,warlock,dragon_knight,medusa,bristleback
drow_ranger,pudge,zuus,lycan,disruptor
nevermore,pudge,lion,slark,shredder
axe,sven,riki,omniknight,rubick
drow_ranger,mirana,sand_king,windrunner,omniknight
juggernaut,sniper,ursa,legion_commander,ember_spirit
riki,leshrac,spirit_breaker,alchemist,terrorblade
pudge,enigma,dragon_knight,spectre,ancient_apparition
axe,bloodseeker,pudge,riki,pugna
drow_ranger,nevermore,pudge,omniknight,ursa
windrunner,lion,slardar,riki,skeleton_king
mirana,sand_king,lion,death_prophet,slark
axe,bloodseeker,sniper,silencer,bristleback
windrunner,slardar,necrolyte,faceless_void,bounty_hunter
axe,drow_ranger,sven,sniper,magnataur
pudge,tiny,kunkka,sniper,phantom_assassin
windrunner,tidehunter,tinker,phantom_assassin,slark
mirana,sand_king,riki,phantom_assassin,magnataur
riki,life_stealer,alchemist,invoker,legion_commander
earthshaker,phantom_lancer,pudge,tiny,ursa
lich,sniper,invoker,lycan,chaos_knight
windrunner,huskar,chaos_knight,centaur,shredder
mirana,morphling,faceless_void,rattletrap,nyx_assassin
windrunner,pugna,silencer,ogre_magi,shredder
sven,riki,viper,shredder,skywrath_mage
drow_ranger,mirana,vengefulspirit,faceless_void,luna
axe,juggernaut,mirana,windrunner,faceless_void
mirana,skeleton_king,dragon_knight,keeper_of_the_light,legion_commander
venomancer,gyrocopter,obsidian_destroyer,naga_siren,tusk
crystal_maiden,drow_ranger,phantom_assassin,invoker,obsidian_destroyer
sand_king,lion,templar_assassin,viper,chaos_knight
antimage,clinkz,omniknight,legion_commander,ember_spirit
bloodseeker,beastmaster,dazzle,night_stalker,bounty_hunter
mirana,lich,phantom_assassin,huskar,bristleback
pudge,slardar,lich,sniper,huskar
earthshaker,mirana,pudge,phantom_assassin,spectre
axe,crystal_maiden,vengefulspirit,sniper,phantom_assassin
bane,drow_ranger,viper,dragon_knight,abaddon
mirana,lion,weaver,silencer,slark
phantom_lancer,phantom_assassin,rubick,troll_warlord,legion_commander
mirana,sand_king,sven,omniknight,magnataur
antimage,pudge,tinker,slark,winter_wyvern
puck,necrolyte,faceless_void,treant,slark
bane,tidehunter,rattletrap,spirit_breaker,nyx_assassin
pudge,huskar,batrider,legion_commander,oracle
pudge,sven,tinker,sniper,faceless_void
phantom_lancer,huskar,rubick,shredder,tusk
crystal_maiden,mirana,morphling,clinkz,chen
lion,phantom_assassin,life_stealer,slark,shredder
tinker,dragon_knight,clinkz,chaos_knight,tusk
axe,drow_ranger,storm_spirit,phantom_assassin,legion_commander
antimage,bane,pudge,windrunner,witch_doctor
antimage,windrunner,death_prophet,clinkz,centaur
bloodseeker,lich,enchantress,spectre,spirit_breaker
juggernaut,tiny,luna,bounty_hunter,ember_spirit
juggernaut,mirana,necrolyte,nyx_assassin,legion_commander
drow_ranger,kunkka,lion,clinkz,alchemist
antimage,sand_king,lion,templar_assassin,spectre
antimage,mirana,tidehunter,nyx_assassin,slark
antimage,pudge,chaos_knight,keeper_of_the_light,ember_spirit
axe,morphling,rubick,nyx_assassin,legion_commander
viper,night_stalker,ancient_apparition,undying,medusa
morphling,kunkka,doom_bringer,invoker,legion_commander
axe,mirana,lich,chaos_knight,shredder
razor,windrunner,luna,bounty_hunter,legion_commander
drow_ranger,lina,tidehunter,alchemist,shadow_demon
furion,omniknight,alchemist,silencer,shredder
sven,lich,spirit_breaker,legion_commander,terrorblade
antimage,beastmaster,broodmother,shredder,phoenix
crystal_maiden,drow_ranger,sand_king,tinker,spirit_breaker
antimage,pudge,sven,windrunner,legion_commander
axe,pudge,sven,riki,queenofpain
razor,necrolyte,dragon_knight,furion,medusa
bloodseeker,juggernaut,slardar,tinker,ogre_magi
antimage,crystal_maiden,earthshaker,riki,medusa
mirana,skeleton_king,death_prophet,dark_seer,troll_warlord
juggernaut,morphling,necrolyte,alchemist,invoker
crystal_maiden,juggernaut,enigma,templar_assassin,weaver
antimage,crystal_maiden,pudge,necrolyte,slark
antimage,sand_king,venomancer,clinkz,elder_titan
juggernaut,mirana,riki,silencer,meepo
nevermore,vengefulspirit,zuus,slardar,phantom_assassin
necrolyte,ogre_magi,slark,shredder,legion_commander
juggernaut,pudge,faceless_void,phantom_assassin,phoenix
earthshaker,mirana,luna,ogre_magi,disruptor
axe,shadow_shaman,queenofpain,luna,keeper_of_the_light
tiny,venomancer,phantom_assassin,alchemist,bristleback
juggernaut,morphling,enigma,invoker,abaddon
antimage,juggernaut,mirana,spirit_breaker,invoker
axe,crystal_maiden,mirana,morphling,shredder
earthshaker,riki,death_prophet,luna,bristleback
windrunner,shadow_shaman,life_stealer,huskar,ogre_magi
nevermore,nyx_assassin,wisp,centaur,abaddon
pudge,sniper,phantom_assassin,slark,winter_wyvern
drow_ranger,vengefulspirit,riki,faceless_void,invoker
axe,puck,death_prophet,dazzle,legion_commander
bloodseeker,sven,batrider,nyx_assassin,keeper_of_the_light
mirana,nevermore,pudge,enigma,enchantress
crystal_maiden,phantom_lancer,silencer,treant,bristleback
mirana,morphling,pudge,spirit_breaker,ogre_magi
razor,venomancer,ogre_magi,slark,terrorblade
mirana,shadow_shaman,life_stealer,spectre,invoker
juggernaut,mirana,dazzle,ogre_magi,slark
earthshaker,juggernaut,mirana,riki,naga_siren
juggernaut,tiny,faceless_void,dazzle,alchemist
morphling,slardar,weaver,undying,winter_wyvern
crystal_maiden,earthshaker,queenofpain,skeleton_king,batrider
pudge,tiny,shadow_shaman,templar_assassin,skywrath_mage
drow_ranger,lina,viper,rattletrap,chaos_knight
antimage,crystal_maiden,morphling,tidehunter,rattletrap
dazzle,spectre,silencer,slark,legion_commander
windrunner,clinkz,bounty_hunter,alchemist,centaur
antimage,mirana,skeleton_king,magnataur,legion_commander
antimage,storm_spirit,witch_doctor,sniper,huskar
drow_ranger,sven,luna,night_stalker,doom_bringer
tiny,life_stealer,slark,bristleback,winter_wyvern
earthshaker,juggernaut,vengefulspirit,centaur,legion_commander
earthshaker,sven,dragon_knight,bounty_hunter,spirit_breaker
axe,slardar,templar_assassin,silencer,undying
crystal_maiden,earthshaker,sven,leshrac,spectre
riki,phantom_assassin,undying,slark,magnataur
bounty_hunter,spectre,alchemist,undying,oracle
drow_ranger,windrunner,pugna,night_stalker,invoker
pudge,sven,riki,huskar,legion_commander
crystal_maiden,drow_ranger,clinkz,lone_druid,undying
sniper,phantom_assassin,chaos_knight,bristleback,skywrath_mage
bloodseeker,queenofpain,phantom_assassin,ursa,silencer
drow_ranger,nevermore,sven,windrunner,shadow_demon
axe,mirana,tinker,skeleton_king,spectre
antimage,juggernaut,sand_king,ursa,keeper_of_the_light
juggernaut,pudge,tiny,dark_seer,rubick
antimage,zuus,huskar,spectre,skywrath_mage
juggernaut,nevermore,sven,slardar,rubick
slardar,tinker,keeper_of_the_light,slark,legion_commander
axe,bane,bloodseeker,lina,medusa
mirana,pudge,vengefulspirit,slark,abaddon
windrunner,slardar,tinker,rubick,legion_commander
bloodseeker,juggernaut,morphling,jakiro,nyx_assassin
templar_assassin,dragon_knight,life_stealer,broodmother,medusa
sand_king,sven,tinker,dark_seer,techies
nevermore,phantom_assassin,viper,clinkz,bounty_hunter
antimage,drow_ranger,pudge,medusa,shredder
mirana,kunkka,witch_doctor,faceless_void,legion_commander
drow_ranger,morphling,death_prophet,night_stalker,spirit_breaker
earthshaker,juggernaut,lion,nyx_assassin,shredder
mirana,morphling,slardar,tinker,legion_commander
mirana,pudge,sand_king,windrunner,legion_commander
mirana,phantom_lancer,windrunner,riki,spirit_breaker
windrunner,zuus,phantom_assassin,nyx_assassin,shredder
pudge,riki,sniper,batrider,legion_commander
bloodseeker,pudge,storm_spirit,terrorblade,oracle
pudge,dark_seer,chaos_knight,medusa,legion_commander
juggernaut,pudge,tinker,necrolyte,rubick
phantom_lancer,enigma,omniknight,slark,elder_titan
mirana,bounty_hunter,shadow_demon,ember_spirit,terrorblade
pudge,riki,phantom_assassin,chen,legion_commander
crystal_maiden,storm_spirit,tiny,slark,shredder
juggernaut,mirana,puck,tiny,clinkz
bloodseeker,vengefulspirit,warlock,faceless_void,arc_warden
axe,drow_ranger,mirana,shadow_demon,shredder
axe,drow_ranger,vengefulspirit,kunkka,alchemist
gyrocopter,meepo,magnataur,shredder,bristleback
axe,drow_ranger,omniknight,bounty_hunter,alchemist
drow_ranger,faceless_void,phantom_assassin,disruptor,shredder
death_prophet,spectre,shadow_demon,bristleback,elder_titan
nevermore,sven,lina,faceless_void,silencer
mirana,faceless_void,omniknight,invoker,medusa
earthshaker,slardar,riki,sniper,ursa
razor,slardar,phantom_assassin,clinkz,legion_commander
drow_ranger,skeleton_king,ogre_magi,troll_warlord,skywrath_mage
antimage,queenofpain,templar_assassin,life_stealer,shredder
nevermore,phantom_lancer,pudge,queenofpain,slark
tinker,sniper,phantom_assassin,spectre,keeper_of_the_light
tidehunter,bounty_hunter,ursa,invoker,legion_commander
axe,earthshaker,luna,furion,rubick
morphling,huskar,bounty_hunter,spectre,elder_titan
mirana,storm_spirit,lion,ursa,shredder
sven,tinker,techies,ember_spirit,terrorblade
pudge,tiny,venomancer,phantom_assassin,abaddon
sand_king,spectre,ursa,silencer,rubick
nevermore,pudge,riki,leshrac,huskar
drow_ranger,lion,phantom_assassin,night_stalker,legion_commander
storm_spirit,sniper,weaver,chen,legion_commander
mirana,lion,templar_assassin,shredder,phoenix
drow_ranger,storm_spirit,vengefulspirit,sniper,huskar
axe,troll_warlord,shredder,bristleback,tusk
pudge,sand_king,tiny,riki,alchemist
drow_ranger,sniper,phantom_assassin,ursa,ogre_magi
crystal_maiden,phantom_assassin,bounty_hunter,slark,shredder
sven,riki,dazzle,invoker,slark
bloodseeker,storm_spirit,slardar,luna,huskar
pudge,lion,luna,spirit_breaker,nyx_assassin
antimage,juggernaut,ancient_apparition,invoker,nyx_assassin
axe,phantom_lancer,kunkka,dazzle,alchemist
vengefulspirit,sniper,weaver,skywrath_mage,oracle
drow_ranger,sven,phantom_assassin,bounty_hunter,shredder
axe,mirana,sven,tinker,magnataur
drow_ranger,earthshaker,phantom_assassin,elder_titan,legion_commander
mirana,storm_spirit,tiny,enchantress,chen
axe,mirana,pudge,phantom_assassin,shredder
drow_ranger,mirana,tidehunter,meepo,oracle
axe,puck,weaver,troll_warlord,oracle
axe,mirana,pudge,necrolyte,clinkz
bloodseeker,pudge,sven,dazzle,invoker
razor,enigma,phantom_assassin,invoker,ogre_magi
earthshaker,dragon_knight,slark,troll_warlord,legion_commander
antimage,morphling,zuus,faceless_void,bounty_hunter
earthshaker,lina,warlock,phantom_assassin,legion_commander
drow_ranger,life_stealer,bounty_hunter,shredder,abaddon
crystal_maiden,juggernaut,spirit_breaker,centaur,legion_commander
crystal_maiden,sand_king,sven,nyx_assassin,medusa
sven,riki,phantom_assassin,slark,legion_commander
puck,riki,phantom_assassin,invoker,centaur
dragon_knight,life_stealer,invoker,nyx_assassin,shredder
bloodseeker,drow_ranger,earthshaker,tinker,huskar
drow_ranger,morphling,beastmaster,spirit_breaker,gyrocopter
bloodseeker,drow_ranger,pudge,omniknight,night_stalker
nevermore,tiny,windrunner,phantom_assassin,spirit_breaker
antimage,mirana,life_stealer,ancient_apparition,shadow_demon
pudge,sven,beastmaster,queenofpain,spirit_breaker
axe,vengefulspirit,sniper,luna,life_stealer
drow_ranger,pudge,faceless_void,rubick,nyx_assassin
mirana,pudge,tinker,dazzle,troll_warlord
sven,zuus,lina,tidehunter,troll_warlord
tiny,sniper,necrolyte,abaddon,terrorblade
templar_assassin,batrider,ancient_apparition,alchemist,winter_wyvern
mirana,dazzle,omniknight,huskar,invoker
bloodseeker,mirana,pudge,kunkka,templar_assassin
axe,pudge,riki,obsidian_destroyer,ember_spirit
sniper,faceless_void,ancient_apparition,invoker,legion_commander
axe,juggernaut,lich,alchemist,elder_titan
earthshaker,viper,lycan,undying,slark
bloodseeker,slardar,warlock,venomancer,huskar
antimage,windrunner,phantom_assassin,rattletrap,techies
mirana,kunkka,queenofpain,phantom_assassin,terrorblade
tinker,dazzle,bounty_hunter,chaos_knight,meepo
lion,faceless_void,phantom_assassin,slark,shredder
bounty_hunter,spectre,invoker,rubick,magnataur
kunkka,lion,faceless_void,phantom_assassin,troll_warlord
drow_ranger,lion,venomancer,night_stalker,nyx_assassin
axe,razor,zuus,alchemist,skywrath_mage
zuus,enigma,faceless_void,ogre_magi,slark
huskar,ogre_magi,slark,medusa,winter_wyvern
juggernaut,templar_assassin,gyrocopter,brewmaster,nyx_assassin
morphling,necrolyte,phantom_assassin,invoker,earth_spirit
juggernaut,sand_king,storm_spirit,slark,legion_commander
sand_king,faceless_void,luna,bounty_hunter,slark
slardar,tidehunter,death_prophet,huskar,weaver
shadow_shaman,riki,troll_warlord,skywrath_mage,ember_spirit
bloodseeker,spirit_breaker,alchemist,rubick,legion_commander
sand_king,phantom_assassin,leshrac,lone_druid,medusa
crystal_maiden,morphling,faceless_void,leshrac,wisp
zuus,riki,phantom_assassin,abaddon,terrorblade
storm_spirit,lion,riki,necrolyte,nyx_assassin
earthshaker,nevermore,lich,riki,nyx_assassin
sven,slardar,queenofpain,ursa,magnataur
bloodseeker,warlock,luna,doom_bringer,ogre_magi
juggernaut,mirana,lion,tidehunter,witch_doctor
storm_spirit,kunkka,sniper,ogre_magi,undying
crystal_maiden,drow_ranger,clinkz,chen,abaddon
tidehunter,sniper,phantom_assassin,dazzle,legion_commander
sand_king,windrunner,necrolyte,brewmaster,shredder
juggernaut,sniper,viper,ancient_apparition,abaddon
axe,pudge,phantom_assassin,templar_assassin,huskar
mirana,skeleton_king,enchantress,bounty_hunter,bristleback
morphling,windrunner,tidehunter,omniknight,spirit_breaker
juggernaut,mirana,pudge,bounty_hunter,shredder
morphling,omniknight,bounty_hunter,chaos_knight,slark
juggernaut,tidehunter,tinker,skeleton_king,omniknight
crystal_maiden,pudge,vengefulspirit,venomancer,life_stealer
axe,bloodseeker,drow_ranger,lion,faceless_void
crystal_maiden,tiny,skeleton_king,doom_bringer,phoenix
axe,sven,faceless_void,invoker,magnataur
juggernaut,riki,phantom_assassin,spirit_breaker,slark
sven,slardar,riki,omniknight,shredder
juggernaut,sven,lina,furion,abaddon
juggernaut,kunkka,sniper,omniknight,shredder
crystal_maiden,dragon_knight,weaver,undying,slark
antimage,sand_king,storm_spirit,zuus,spirit_breaker
mirana,morphling,dazzle,meepo,bristleback
bloodseeker,enigma,life_stealer,alchemist,oracle
antimage,crystal_maiden,necrolyte,skeleton_king,phantom_assassin
drow_ranger,vengefulspirit,phantom_assassin,omniknight,ursa
vengefulspirit,warlock,phantom_assassin,dragon_knight,dazzle
juggernaut,mirana,slardar,ursa,rubick
sven,windrunner,queenofpain,dazzle,spectre
morphling,lina,faceless_void,keeper_of_the_light,shredder
axe,drow_ranger,pudge,vengefulspirit,silencer
zuus,phantom_assassin,nyx_assassin,magnataur,shredder
bloodseeker,sven,necrolyte,venomancer,alchemist
juggernaut,kunkka,enigma,phantom_assassin,ogre_magi
antimage,pudge,witch_doctor,tinker,life_stealer
tidehunter,luna,ursa,alchemist,rubick
juggernaut,sand_king,troll_warlord,bristleback,legion_commander
bloodseeker,drow_ranger,sven,enigma,legion_commander
axe,zuus,huskar,obsidian_destroyer,centaur
axe,juggernaut,tiny,kunkka,sniper
sand_king,skeleton_king,phantom_assassin,ancient_apparition,invoker
juggernaut,beastmaster,ancient_apparition,chaos_knight,legion_commander
drow_ranger,earthshaker,morphling,lion,batrider
axe,sven,faceless_void,templar_assassin,jakiro
tinker,huskar,ursa,invoker,chaos_knight
witch_doctor,faceless_void,death_prophet,phantom_assassin,spirit_breaker
earthshaker,windrunner,invoker,naga_siren,legion_commander
windrunner,shadow_shaman,rattletrap,spectre,nyx_assassin
earthshaker,riki,bounty_hunter,doom_bringer,spirit_breaker
axe,windrunner,warlock,phantom_assassin,bounty_hunter
pudge,tinker,skeleton_king,bounty_hunter,legion_commander
lina,riki,sniper,shredder,elder_titan
storm_spirit,tiny,phantom_assassin,enchantress,centaur
pudge,phantom_assassin,dazzle,weaver,bristleback
bloodseeker,riki,sniper,life_stealer,bounty_hunter
bloodseeker,zuus,queenofpain,skeleton_king,phoenix
bloodseeker,zuus,faceless_void,spectre,silencer
mirana,vengefulspirit,slardar,templar_assassin,furion
windrunner,lion,faceless_void,invoker,legion_commander
sniper,skeleton_king,life_stealer,alchemist,shadow_demon
mirana,sven,necrolyte,night_stalker,abaddon
antimage,pudge,razor,ursa,slark
drow_ranger,lich,riki,skeleton_king,phantom_assassin
mirana,witch_doctor,faceless_void,luna,ember_spirit
antimage,mirana,sven,leshrac,silencer
lion,sniper,troll_warlord,bristleback,legion_commander
juggernaut,mirana,kunkka,chaos_knight,medusa
sven,leshrac,furion,troll_warlord,shredder
mirana,puck,storm_spirit,lion,undying
antimage,riki,clinkz,alchemist,silencer
antimage,axe,zuus,sniper,life_stealer
mirana,slardar,faceless_void,bounty_hunter,invoker
mirana,pudge,skeleton_king,rubick,nyx_assassin
juggernaut,mirana,nevermore,life_stealer,brewmaster
juggernaut,pudge,tiny,silencer,slark
drow_ranger,mirana,phantom_lancer,windrunner,dazzle
slardar,phantom_assassin,pugna,omniknight,slark
mirana,storm_spirit,tidehunter,luna,dark_seer
earthshaker,juggernaut,life_stealer,jakiro,spirit_breaker
phantom_lancer,skeleton_king,jakiro,slark,legion_commander
drow_ranger,nevermore,riki,phantom_assassin,clinkz
antimage,zuus,bounty_hunter,nyx_assassin,slark
bloodseeker,crystal_maiden,pudge,tinker,ursa
riki,sniper,necrolyte,rattletrap,enchantress
morphling,phantom_assassin,dazzle,spirit_breaker,undying
drow_ranger,morphling,sven,enchantress,magnataur
sven,sniper,life_stealer,enchantress,ursa
bloodseeker,sven,windrunner,shadow_shaman,spectre
axe,drow_ranger,mirana,windrunner,lone_druid
morphling,tiny,lion,spirit_breaker,abaddon
mirana,sniper,necrolyte,faceless_void,life_stealer
antimage,crystal_maiden,zuus,tidehunter,witch_doctor
mirana,phantom_assassin,weaver,invoker,brewmaster
bane,drow_ranger,witch_doctor,death_prophet,arc_warden
crystal_maiden,mirana,morphling,bounty_hunter,magnataur
juggernaut,pudge,slardar,necrolyte,skeleton_king
kunkka,sniper,faceless_void,dazzle,alchemist
sand_king,storm_spirit,clinkz,silencer,obsidian_destroyer
mirana,sven,riki,necrolyte,slark
pudge,lina,sniper,phantom_assassin,rubick
mirana,pudge,lion,riki,faceless_void
pudge,sven,faceless_void,furion,troll_warlord
pudge,shadow_shaman,life_stealer,rubick,ember_spirit
mirana,pudge,riki,phantom_assassin,doom_bringer
mirana,sand_king,windrunner,lina,slark
