hero_1,hero_2,hero_3,hero_4,hero_5
mirana,windrunner,leshrac,ancient_apparition,ember_spirit
pudge,sven,skeleton_king,invoker,naga_siren
mirana,phantom_lancer,sniper,bounty_hunter,troll_warlord
lich,enchantress,invoker,chaos_knight,rubick
phantom_lancer,pudge,kunkka,lich,shredder
antimage,pudge,windrunner,sniper,meepo
juggernaut,faceless_void,gyrocopter,silencer,legion_commander
juggernaut,windrunner,furion,clinkz,alchemist
mirana,pudge,vengefulspirit,lina,slark
sand_king,storm_spirit,lone_druid,keeper_of_the_light,slark
witch_doctor,necrolyte,faceless_void,phantom_assassin,undying
juggernaut,razor,kunkka,elder_titan,legion_commander
morphling,lion,furion,tusk,legion_commander
mirana,sven,tinker,sniper,life_stealer
axe,phantom_lancer,sand_king,furion,invoker
drow_ranger,chen,ursa,meepo,legion_commander
slardar,luna,shadow_demon,visage,medusa
storm_spirit,chen,spirit_breaker,meepo,legion_commander
bane,phantom_assassin,brewmaster,meepo,skywrath_mage
mirana,faceless_void,pugna,jakiro,shredder
axe,drow_ranger,furion,invoker,silencer
antimage,mirana,templar_assassin,shredder,ember_spirit
antimage,witch_doctor,enigma,necrolyte,night_stalker
bloodseeker,lion,invoker,chaos_knight,medusa
drow_ranger,phantom_lancer,sven,phantom_assassin,dragon_knight
earthshaker,juggernaut,windrunner,sniper,rubick
tidehunter,ursa,keeper_of_the_light,bristleback,legion_commander
windrunner,witch_doctor,sniper,faceless_void,phantom_assassin
tiny,vengefulspirit,riki,shredder,ember_spirit
crystal_maiden,kunkka,necrolyte,weaver,spectre
drow_ranger,templar_assassin,spirit_breaker,gyrocopter,ogre_magi
necrolyte,warlock,life_stealer,ursa,invoker
axe,puck,phantom_assassin,templar_assassin,slark
sven,zuus,huskar,slark,ember_spirit
juggernaut,pudge,lion,shredder,terrorblade
sven,riki,necrolyte,templar_assassin,magnataur
axe,juggernaut,kunkka,obsidian_destroyer,shredder
pudge,lina,skeleton_king,ember_spirit,earth_spirit
antimage,mirana,sand_king,windrunner,riki
earthshaker,zuus,life_stealer,invoker,legion_commander
juggernaut,morphling,kunkka,jakiro,legion_commander
bloodseeker,puck,lina,bounty_hunter,bristleback
morphling,pudge,windrunner,zuus,spirit_breaker
juggernaut,mirana,phantom_assassin,invoker,legion_commander
drow_ranger,lina,witch_doctor,phantom_assassin,shredder
antimage,pudge,shadow_shaman,faceless_void,slark
antimage,lich,sniper,omniknight,spectre
mirana,morphling,pudge,faceless_void,ancient_apparition
drow_ranger,windrunner,witch_doctor,ancient_apparition,disruptor
mirana,kunkka,invoker,legion_commander,terrorblade
drow_ranger,sniper,huskar,lycan,medusa
mirana,enigma,phantom_assassin,dark_seer,invoker
sand_king,kunkka,riki,sniper,rubick
lion,tinker,death_prophet,chaos_knight,naga_siren
antimage,puck,skeleton_king,invoker,shredder
windrunner,venomancer,skeleton_king,phantom_assassin,enchantress
drow_ranger,puck,sand_king,dazzle,winter_wyvern
antimage,sand_king,tinker,weaver,magnataur
phantom_assassin,life_stealer,clinkz,ancient_apparition,chaos_knight
juggernaut,zuus,rattletrap,alchemist,phoenix
nyx_assassin,magnataur,bristleback,tusk,winter_wyvern
axe,drow_ranger,alchemist,invoker,skywrath_mage
pudge,tinker,phantom_assassin,life_stealer,skywrath_mage
morphling,phantom_lancer,puck,huskar,slark
axe,bane,nevermore,viper,luna
omniknight,spirit_breaker,invoker,nyx_assassin,terrorblade
juggernaut,nevermore,necrolyte,pugna,earth_spirit
axe,storm_spirit,bounty_hunter,shredder,winter_wyvern
windrunner,lina,sniper,broodmother,bounty_hunter
bloodseeker,mirana,weaver,meepo,magnataur
axe,pudge,faceless_void,gyrocopter,silencer
juggernaut,kunkka,queenofpain,rattletrap,spirit_breaker
phantom_lancer,windrunner,leshrac,alchemist,skywrath_mage
drow_ranger,mirana,lion,dark_seer,elder_titan
pudge,vengefulspirit,shadow_shaman,phantom_assassin,gyrocopter
mirana,shadow_shaman,bristleback,legion_commander,ember_spirit
juggernaut,nevermore,necrolyte,invoker,nyx_assassin
antimage,lion,riki,tinker,omniknight
axe,lion,phantom_assassin,meepo,oracle
sven,necrolyte,omniknight,meepo,legion_commander
pudge,sand_king,tidehunter,rubick,troll_warlord
drow_ranger,morphling,skeleton_king,alchemist,invoker
beastmaster,death_prophet,omniknight,invoker,slark
juggernaut,mirana,clinkz,invoker,shadow_demon
axe,pudge,warlock,spectre,invoker
axe,bane,juggernaut,phantom_assassin,legion_commander
puck,necrolyte,venomancer,weaver,slark
axe,storm_spirit,phantom_assassin,enchantress,shadow_demon
pudge,windrunner,ancient_apparition,slark,legion_commander
tidehunter,phantom_assassin,huskar,troll_warlord,ember_spirit
antimage,drow_ranger,tiny,templar_assassin,skywrath_mage
earthshaker,morphling,vengefulspirit,queenofpain,faceless_void
axe,pudge,kunkka,sniper,shredder
mirana,tiny,windrunner,slardar,alchemist
sven,necrolyte,faceless_void,medusa,ember_spirit
mirana,pudge,spectre,centaur,shredder
pudge,lina,life_stealer,shadow_demon,legion_commander
antimage,mirana,life_stealer,legion_commander,earth_spirit
drow_ranger,earthshaker,zuus,phantom_assassin,furion
mirana,necrolyte,phantom_assassin,ogre_magi,disruptor
pudge,riki,broodmother,spirit_breaker,troll_warlord
mirana,tinker,furion,life_stealer,slark
antimage,mirana,furion,broodmother,batrider
tiny,vengefulspirit,death_prophet,furion,gyrocopter
nevermore,phantom_assassin,clinkz,bounty_hunter,undying
bane,zuus,venomancer,rattletrap,nyx_assassin
juggernaut,pudge,witch_doctor,ogre_magi,shredder
lion,riki,tinker,omniknight,bristleback
juggernaut,pudge,life_stealer,centaur,tusk
morphling,enchantress,bounty_hunter,bristleback,skywrath_mage
drow_ranger,tidehunter,warlock,obsidian_destroyer,terrorblade
antimage,puck,lich,jakiro,obsidian_destroyer
axe,pudge,windrunner,necrolyte,slark
pudge,vengefulspirit,faceless_void,furion,undying
antimage,windrunner,shadow_shaman,tinker,gyrocopter
mirana,bounty_hunter,shredder,legion_commander,terrorblade
windrunner,tinker,dazzle,night_stalker,weaver
juggernaut,pudge,necrolyte,warlock,faceless_void
nevermore,phantom_lancer,shadow_shaman,tinker,skeleton_king
drow_ranger,mirana,faceless_void,invoker,legion_commander
faceless_void,life_stealer,clinkz,invoker,treant
tinker,necrolyte,faceless_void,spirit_breaker,ogre_magi
nevermore,leshrac,ancient_apparition,nyx_assassin,legion_commander
axe,drow_ranger,vengefulspirit,lich,bristleback
crystal_maiden,queenofpain,templar_assassin,spirit_breaker,lycan
antimage,crystal_maiden,earthshaker,sand_king,obsidian_destroyer
lina,witch_doctor,sniper,skeleton_king,ember_spirit
bane,mirana,life_stealer,ursa,shadow_demon
bane,drow_ranger,viper,disruptor,bristleback
templar_assassin,omniknight,huskar,night_stalker,legion_commander
earthshaker,mirana,nevermore,phantom_lancer,spectre
bloodseeker,juggernaut,pudge,night_stalker,skywrath_mage
juggernaut,pudge,witch_doctor,shredder,phoenix
axe,windrunner,spirit_breaker,tusk,phoenix
pudge,storm_spirit,ancient_apparition,lycan,bristleback
drow_ranger,sven,life_stealer,ancient_apparition,lycan
antimage,axe,mirana,broodmother,spirit_breaker
slardar,witch_doctor,faceless_void,spirit_breaker,shredder
mirana,riki,ursa,spirit_breaker,invoker
phantom_lancer,windrunner,zuus,life_stealer,huskar
razor,storm_spirit,enigma,faceless_void,furion
windrunner,lion,tinker,troll_warlord,legion_commander
nevermore,lina,phantom_assassin,life_stealer,weaver
antimage,axe,sand_king,silencer,shredder
drow_ranger,mirana,vengefulspirit,faceless_void,phoenix
mirana,riki,enchantress,rubick,medusa
antimage,mirana,vengefulspirit,riki,invoker
riki,lone_druid,slark,skywrath_mage,legion_commander
kunkka,tinker,life_stealer,silencer,troll_warlord
juggernaut,pudge,witch_doctor,obsidian_destroyer,keeper_of_the_light
nevermore,faceless_void,skeleton_king,clinkz,bristleback
sven,windrunner,viper,furion,legion_commander
antimage,vengefulspirit,doom_bringer,spirit_breaker,magnataur
drow_ranger,sniper,undying,legion_commander,ember_spirit
crystal_maiden,lich,necrolyte,huskar,slark
juggernaut,phantom_assassin,pugna,luna,weaver
lion,sniper,queenofpain,death_prophet,phantom_assassin
pudge,tinker,sniper,death_prophet,centaur
windrunner,batrider,spirit_breaker,disruptor,winter_wyvern
tinker,sniper,phantom_assassin,silencer,legion_commander
mirana,phantom_lancer,furion,techies,ember_spirit
juggernaut,pudge,sand_king,viper,disruptor
antimage,vengefulspirit,slardar,death_prophet,shredder
lina,sniper,faceless_void,life_stealer,slark
vengefulspirit,beastmaster,obsidian_destroyer,ogre_magi,slark
mirana,morphling,night_stalker,batrider,wisp
juggernaut,mirana,morphling,windrunner,furion
templar_assassin,rubick,shredder,legion_commander,techies
lion,slardar,phantom_assassin,life_stealer,keeper_of_the_light
mirana,tiny,vengefulspirit,phantom_assassin,undying
antimage,earthshaker,windrunner,furion,invoker
mirana,windrunner,invoker,chaos_knight,medusa
axe,mirana,storm_spirit,silencer,slark
slardar,riki,sniper,invoker,slark
crystal_maiden,juggernaut,sven,kunkka,viper
zuus,skeleton_king,huskar,ogre_magi,ember_spirit
phantom_assassin,dazzle,huskar,invoker,oracle
crystal_maiden,razor,sniper,faceless_void,elder_titan
mirana,windrunner,slardar,riki,slark
axe,juggernaut,mirana,tinker,viper
axe,earthshaker,zuus,viper,luna
drow_ranger,sven,zuus,riki,invoker
juggernaut,lion,necrolyte,beastmaster,silencer
sniper,dark_seer,huskar,ursa,legion_commander
rattletrap,night_stalker,invoker,rubick,slark
bloodseeker,crystal_maiden,drow_ranger,riki,phantom_assassin
witch_doctor,sniper,faceless_void,skeleton_king,ancient_apparition
sven,necrolyte,ursa,centaur,legion_commander
drow_ranger,vengefulspirit,queenofpain,venomancer,batrider
pudge,lion,viper,meepo,legion_commander
pudge,necrolyte,phantom_assassin,dark_seer,legion_commander
rattletrap,furion,legion_commander,ember_spirit,terrorblade
zuus,sniper,phantom_assassin,rattletrap,legion_commander
earthshaker,pudge,sand_king,storm_spirit,chaos_knight
crystal_maiden,phantom_lancer,nyx_assassin,shredder,oracle
mirana,phantom_lancer,phantom_assassin,dazzle,shredder
vengefulspirit,rattletrap,night_stalker,weaver,troll_warlord
faceless_void,skeleton_king,dazzle,invoker,ogre_magi
crystal_maiden,morphling,phantom_lancer,beastmaster,invoker
morphling,skeleton_king,bounty_hunter,shadow_demon,shredder
drow_ranger,mirana,slardar,invoker,legion_commander
axe,juggernaut,tiny,doom_bringer,magnataur
vengefulspirit,leshrac,night_stalker,ursa,obsidian_destroyer
dragon_knight,enchantress,silencer,troll_warlord,abaddon
antimage,pudge,shadow_shaman,sniper,gyrocopter
mirana,zuus,sniper,omniknight,legion_commander
kunkka,shadow_shaman,riki,queenofpain,medusa
pudge,phantom_assassin,invoker,bristleback,legion_commander
sven,vengefulspirit,clinkz,huskar,skywrath_mage
earthshaker,puck,night_stalker,medusa,legion_commander
axe,phantom_assassin,rubick,shredder,legion_commander
slardar,enigma,necrolyte,phantom_assassin,ancient_apparition
pudge,riki,sniper,warlock,slark
juggernaut,pudge,lina,dragon_knight,medusa
mirana,lina,spectre,silencer,slark
phantom_assassin,invoker,disruptor,magnataur,legion_commander
puck,sven,tiny,slardar,slark
spectre,shadow_demon,meepo,keeper_of_the_light,elder_titan
sand_king,skeleton_king,viper,dazzle,huskar
mirana,morphling,tiny,dark_seer,elder_titan
antimage,phantom_assassin,spirit_breaker,chaos_knight,slark
pudge,zuus,lina,skeleton_king,shredder
antimage,axe,mirana,bounty_hunter,invoker
antimage,earthshaker,lion,riki,death_prophet
zuus,lina,lion,enigma,spirit_breaker
morphling,riki,furion,slark,phoenix
leshrac,life_stealer,invoker,disruptor,terrorblade
drow_ranger,lina,tidehunter,witch_doctor,furion
mirana,pudge,huskar,ancient_apparition,alchemist
morphling,storm_spirit,furion,lycan,nyx_assassin
pudge,sand_king,tinker,venomancer,omniknight
axe,bane,sven,invoker,troll_warlord
pudge,necrolyte,queenofpain,weaver,spectre
sven,windrunner,phantom_assassin,jakiro,magnataur
bloodseeker,mirana,nevermore,pudge,furion
earthshaker,kunkka,faceless_void,clinkz,huskar
bloodseeker,necrolyte,bounty_hunter,slark,legion_commander
phantom_assassin,obsidian_destroyer,bristleback,skywrath_mage,legion_commander
axe,phantom_lancer,sven,lina,phantom_assassin
drow_ranger,slardar,luna,huskar,treant
sand_king,tiny,sniper,ember_spirit,terrorblade
death_prophet,shadow_demon,slark,shredder,elder_titan
antimage,phantom_lancer,clinkz,chaos_knight,treant
earthshaker,sven,necrolyte,invoker,magnataur
pudge,tinker,huskar,rubick,slark
juggernaut,windrunner,dazzle,slark,legion_commander
bloodseeker,morphling,phantom_lancer,kunkka,lina
bane,bloodseeker,windrunner,lina,slark
antimage,furion,huskar,treant,slark
antimage,sniper,skeleton_king,troll_warlord,terrorblade
windrunner,tidehunter,dragon_knight,skywrath_mage,techies
drow_ranger,earthshaker,dazzle,ursa,invoker
drow_ranger,venomancer,viper,rattletrap,alchemist
drow_ranger,lina,invoker,magnataur,legion_commander
phantom_lancer,furion,enchantress,ursa,bristleback
mirana,lion,riki,queenofpain,faceless_void
mirana,razor,sniper,doom_bringer,tusk
riki,broodmother,invoker,undying,shredder
axe,lion,dragon_knight,bounty_hunter,legion_commander
morphling,pudge,furion,rubick,oracle
antimage,earthshaker,juggernaut,shadow_shaman,slark
shadow_shaman,faceless_void,furion,huskar,troll_warlord
earthshaker,sand_king,tiny,huskar,slark
sniper,phantom_assassin,luna,omniknight,alchemist
riki,queenofpain,death_prophet,life_stealer,meepo
lion,phantom_assassin,obsidian_destroyer,abaddon,terrorblade
antimage,nevermore,viper,furion,winter_wyvern
antimage,slardar,riki,viper,rubick
axe,mirana,furion,invoker,rubick
earthshaker,sven,enigma,rattletrap,magnataur
drow_ranger,juggernaut,skeleton_king,ursa,legion_commander
pudge,life_stealer,bounty_hunter,batrider,bristleback
drow_ranger,tidehunter,faceless_void,jakiro,medusa
crystal_maiden,riki,luna,doom_bringer,obsidian_destroyer
furion,enchantress,gyrocopter,shadow_demon,slark
drow_ranger,nevermore,phantom_assassin,bristleback,legion_commander
tiny,omniknight,batrider,ogre_magi,nyx_assassin
axe,riki,skeleton_king,night_stalker,alchemist
bloodseeker,leshrac,omniknight,shredder,phoenix
juggernaut,tinker,phantom_assassin,ogre_magi,legion_commander
sven,riki,phantom_assassin,broodmother,ogre_magi
drow_ranger,nevermore,windrunner,ursa,ember_spirit
pudge,zuus,sniper,disruptor,arc_warden
juggernaut,beastmaster,life_stealer,huskar,spirit_breaker
axe,drow_ranger,mirana,vengefulspirit,lich
storm_spirit,clinkz,bounty_hunter,disruptor,legion_commander
zuus,riki,silencer,magnataur,abaddon
windrunner,kunkka,slardar,elder_titan,earth_spirit
axe,skeleton_king,huskar,ancient_apparition,shredder
pudge,windrunner,venomancer,medusa,legion_commander
antimage,lion,riki,templar_assassin,silencer
windrunner,witch_doctor,riki,tinker,phantom_assassin
sven,templar_assassin,rubick,shredder,phoenix
pudge,sven,rattletrap,huskar,earth_spirit
kunkka,life_stealer,ursa,invoker,oracle
axe,juggernaut,nevermore,furion,broodmother
mirana,tinker,furion,ancient_apparition,ursa
sand_king,riki,venomancer,invoker,slark
antimage,mirana,dragon_knight,treant,centaur
bloodseeker,phantom_lancer,queenofpain,phantom_assassin,invoker
razor,lion,faceless_void,pugna,weaver
mirana,pudge,bounty_hunter,weaver,spirit_breaker
puck,dazzle,huskar,broodmother,skywrath_mage
bloodseeker,puck,gyrocopter,tusk,ember_spirit
mirana,morphling,pudge,dragon_knight,doom_bringer
crystal_maiden,mirana,tiny,chaos_knight,medusa
antimage,bloodseeker,faceless_void,invoker,techies
dazzle,huskar,jakiro,ogre_magi,slark
phantom_lancer,windrunner,queenofpain,rubick,wisp
storm_spirit,zuus,phantom_assassin,nyx_assassin,slark
storm_spirit,lion,witch_doctor,rubick,shredder
juggernaut,mirana,tiny,abaddon,terrorblade
viper,life_stealer,ancient_apparition,spirit_breaker,legion_commander
juggernaut,pudge,windrunner,shadow_shaman,invoker
juggernaut,sand_king,sven,phantom_assassin,chaos_knight
nevermore,pudge,slardar,tidehunter,slark
sand_king,riki,dragon_knight,bounty_hunter,ursa
earthshaker,juggernaut,pudge,luna,furion
bloodseeker,sven,tiny,queenofpain,nyx_assassin
bloodseeker,riki,tinker,warlock,visage
drow_ranger,earthshaker,mirana,nevermore,batrider
mirana,morphling,vengefulspirit,broodmother,legion_commander
earthshaker,mirana,phantom_assassin,silencer,legion_commander
phantom_assassin,furion,invoker,ogre_magi,troll_warlord
kunkka,lion,phantom_assassin,invoker,shredder
skeleton_king,templar_assassin,bounty_hunter,weaver,slark
puck,kunkka,sniper,alchemist,invoker
earthshaker,juggernaut,mirana,pudge,faceless_void
mirana,pudge,doom_bringer,treant,nyx_assassin
drow_ranger,pudge,sven,ursa,medusa
nevermore,tiny,slardar,furion,naga_siren
earthshaker,riki,life_stealer,invoker,magnataur
phantom_lancer,sven,sniper,keeper_of_the_light,tusk
juggernaut,windrunner,warlock,life_stealer,invoker
windrunner,venomancer,faceless_void,phantom_assassin,naga_siren
drow_ranger,sand_king,sniper,spectre,terrorblade
juggernaut,pudge,sniper,phantom_assassin,ember_spirit
antimage,bloodseeker,juggernaut,faceless_void,invoker
crystal_maiden,tidehunter,wisp,slark,arc_warden
shadow_shaman,warlock,life_stealer,ursa,elder_titan
lina,skeleton_king,invoker,rubick,disruptor
mirana,storm_spirit,faceless_void,slark,phoenix
mirana,phantom_lancer,templar_assassin,shredder,arc_warden
zuus,luna,shadow_demon,slark,oracle
mirana,tidehunter,faceless_void,huskar,alchemist
phantom_assassin,naga_siren,bristleback,skywrath_mage,legion_commander
bloodseeker,juggernaut,pudge,lina,sniper
pudge,vengefulspirit,kunkka,tinker,slark
kunkka,lina,phantom_assassin,dragon_knight,chaos_knight
phantom_lancer,storm_spirit,invoker,naga_siren,techies
juggernaut,storm_spirit,tidehunter,keeper_of_the_light,legion_commander
puck,pudge,enigma,phantom_assassin,magnataur
windrunner,zuus,luna,life_stealer,treant
nevermore,sven,rattletrap,keeper_of_the_light,legion_commander
juggernaut,sand_king,tiny,sniper,life_stealer
antimage,mirana,pudge,omniknight,bounty_hunter
drow_ranger,puck,shadow_shaman,dark_seer,night_stalker
dark_seer,night_stalker,spectre,silencer,techies
mirana,rattletrap,medusa,skywrath_mage,ember_spirit
vengefulspirit,omniknight,weaver,alchemist,legion_commander
mirana,tinker,dazzle,undying,slark
juggernaut,skeleton_king,dragon_knight,magnataur,techies
mirana,venomancer,slark,bristleback,elder_titan
crystal_maiden,storm_spirit,slardar,sniper,abaddon
kunkka,lina,luna,bounty_hunter,chaos_knight
mirana,sven,tiny,faceless_void,tusk
queenofpain,templar_assassin,ursa,treant,wisp
pudge,life_stealer,undying,slark,medusa
lion,riki,huskar,ursa,legion_commander
antimage,riki,enchantress,invoker,silencer
axe,morphling,phantom_lancer,vengefulspirit,invoker
mirana,clinkz,slark,ember_spirit,arc_warden
witch_doctor,skeleton_king,brewmaster,legion_commander,oracle
sven,tiny,kunkka,legion_commander,ember_spirit
crystal_maiden,lion,witch_doctor,weaver,ember_spirit
clinkz,ursa,disruptor,bristleback,abaddon
earthshaker,nevermore,pudge,phantom_assassin,slark
vengefulspirit,templar_assassin,clinkz,chaos_knight,bristleback
morphling,zuus,tinker,furion,ogre_magi
mirana,pudge,slardar,furion,ogre_magi
antimage,bane,storm_spirit,shadow_shaman,legion_commander
pudge,phantom_assassin,dazzle,ursa,alchemist
juggernaut,lion,shadow_shaman,templar_assassin,slark
mirana,vengefulspirit,death_prophet,templar_assassin,legion_commander
crystal_maiden,mirana,phantom_assassin,ursa,gyrocopter
drow_ranger,earthshaker,windrunner,dragon_knight,furion
crystal_maiden,sven,faceless_void,phantom_assassin,invoker
nevermore,vengefulspirit,skeleton_king,ursa,slark
riki,batrider,ogre_magi,shredder,bristleback
vengefulspirit,phantom_assassin,templar_assassin,furion,ogre_magi
windrunner,invoker,lone_druid,rubick,legion_commander
pudge,night_stalker,bounty_hunter,weaver,shredder
zuus,sniper,medusa,troll_warlord,shredder
juggernaut,sand_king,windrunner,viper,obsidian_destroyer
drow_ranger,pudge,sand_king,windrunner,invoker
bane,kunkka,slardar,sniper,gyrocopter
antimage,nevermore,slardar,venomancer,naga_siren
antimage,bloodseeker,juggernaut,puck,ogre_magi
mirana,pudge,faceless_void,spectre,slark
drow_ranger,juggernaut,huskar,spirit_breaker,treant
mirana,pudge,storm_spirit,faceless_void,shredder
necrolyte,beastmaster,clinkz,disruptor,naga_siren
drow_ranger,earthshaker,vengefulspirit,slardar,obsidian_destroyer
antimage,sand_king,necrolyte,huskar,bounty_hunter
lina,queenofpain,bounty_hunter,shadow_demon,bristleback
mirana,pudge,zuus,lone_druid,slark
bloodseeker,tiny,sniper,invoker,troll_warlord
mirana,slardar,medusa,shredder,elder_titan
mirana,storm_spirit,tidehunter,phantom_assassin,medusa
windrunner,sniper,pugna,dark_seer,arc_warden
sand_king,templar_assassin,silencer,bristleback,ember_spirit
pudge,kunkka,templar_assassin,weaver,nyx_assassin
mirana,sand_king,spirit_breaker,skywrath_mage,abaddon
sven,lion,queenofpain,wisp,bristleback
axe,drow_ranger,alchemist,slark,legion_commander
antimage,earthshaker,storm_spirit,bounty_hunter,legion_commander
tidehunter,skeleton_king,weaver,alchemist,shredder
bane,queenofpain,dark_seer,huskar,slark
sniper,phantom_assassin,invoker,wisp,legion_commander
morphling,sniper,phantom_assassin,gyrocopter,alchemist
antimage,mirana,storm_spirit,ancient_apparition,keeper_of_the_light
axe,pudge,witch_doctor,viper,techies
nevermore,lina,faceless_void,spirit_breaker,legion_commander
earthshaker,pudge,razor,riki,ursa
kunkka,phantom_assassin,jakiro,silencer,shredder
vengefulspirit,dragon_knight,weaver,slark,legion_commander
riki,death_prophet,ursa,medusa,troll_warlord
mirana,sniper,rubick,troll_warlord,legion_commander
pudge,sniper,venomancer,faceless_void,skeleton_king
drow_ranger,morphling,sniper,skeleton_king,clinkz
axe,lina,riki,life_stealer,ancient_apparition
faceless_void,clinkz,broodmother,weaver,ogre_magi
mirana,clinkz,bounty_hunter,invoker,legion_commander
witch_doctor,tinker,spectre,slark,magnataur
mirana,pudge,storm_spirit,huskar,slark
kunkka,tidehunter,phantom_assassin,alchemist,disruptor
drow_ranger,vengefulspirit,faceless_void,furion,ancient_apparition
lion,enchantress,bounty_hunter,doom_bringer,medusa
juggernaut,sven,faceless_void,phantom_assassin,undying
kunkka,shadow_shaman,skeleton_king,huskar,invoker
nevermore,vengefulspirit,broodmother,alchemist,techies
sven,sniper,huskar,invoker,troll_warlord
drow_ranger,pudge,razor,kunkka,riki
juggernaut,sand_king,shadow_shaman,invoker,abaddon
crystal_maiden,juggernaut,death_prophet,elder_titan,phoenix
axe,juggernaut,pudge,sand_king,enigma
huskar,weaver,obsidian_destroyer,legion_commander,winter_wyvern
razor,sven,kunkka,invoker,phoenix
axe,lion,necrolyte,phantom_assassin,invoker
bane,pudge,riki,sniper,spectre
sven,shadow_shaman,riki,bounty_hunter,centaur
axe,crystal_maiden,pudge,skeleton_king,batrider
drow_ranger,vengefulspirit,windrunner,lion,tinker
drow_ranger,windrunner,faceless_void,invoker,ogre_magi
bane,juggernaut,tidehunter,tinker,keeper_of_the_light
bounty_hunter,batrider,spectre,legion_commander,ember_spirit
storm_spirit,lion,sniper,bounty_hunter,shredder
drow_ranger,windrunner,phantom_assassin,life_stealer,keeper_of_the_light
alchemist,brewmaster,shadow_demon,shredder,legion_commander
morphling,sven,skeleton_king,phantom_assassin,batrider
earthshaker,invoker,slark,shredder,arc_warden
drow_ranger,tiny,windrunner,tinker,skywrath_mage
drow_ranger,mirana,tinker,life_stealer,bristleback
juggernaut,silencer,rubick,nyx_assassin,legion_commander
axe,earthshaker,bounty_hunter,ursa,invoker
drow_ranger,mirana,faceless_void,silencer,phoenix
riki,tinker,huskar,bounty_hunter,shredder
mirana,sand_king,storm_spirit,phantom_assassin,tusk
lich,sniper,queenofpain,furion,alchemist
axe,razor,phantom_assassin,furion,silencer
juggernaut,skeleton_king,luna,clinkz,legion_commander
axe,tiny,windrunner,necrolyte,death_prophet
juggernaut,kunkka,tinker,faceless_void,rubick
sniper,bounty_hunter,spirit_breaker,invoker,legion_commander
razor,zuus,skeleton_king,dragon_knight,huskar
antimage,storm_spirit,zuus,tinker,omniknight
mirana,morphling,pudge,windrunner,zuus
kunkka,sniper,skeleton_king,centaur,phoenix
juggernaut,nevermore,witch_doctor,furion,life_stealer
storm_spirit,tidehunter,witch_doctor,phantom_assassin,ogre_magi
storm_spirit,windrunner,ancient_apparition,tusk,legion_commander
juggernaut,pudge,sniper,weaver,shadow_demon
nevermore,slardar,tidehunter,terrorblade,arc_warden
mirana,phantom_lancer,phantom_assassin,spirit_breaker,tusk
lion,slardar,invoker,legion_commander,oracle
kunkka,skeleton_king,dazzle,invoker,troll_warlord
windrunner,riki,pugna,gyrocopter,bristleback
windrunner,kunkka,tidehunter,ursa,invoker
antimage,luna,spectre,medusa,oracle
drow_ranger,juggernaut,pudge,slark,legion_commander
mirana,lion,phantom_assassin,templar_assassin,keeper_of_the_light
mirana,kunkka,shadow_demon,slark,legion_commander
axe,phantom_assassin,slark,abaddon,legion_commander
antimage,tiny,windrunner,phantom_assassin,huskar
mirana,sniper,phantom_assassin,leshrac,troll_warlord
mirana,phantom_lancer,riki,slark,bristleback
axe,windrunner,shadow_shaman,sniper,phantom_assassin
skeleton_king,doom_bringer,meepo,skywrath_mage,ember_spirit
kunkka,life_stealer,bounty_hunter,ogre_magi,visage
earthshaker,spectre,invoker,chaos_knight,ogre_magi
riki,queenofpain,jakiro,ember_spirit,oracle
tiny,slardar,lycan,naga_siren,legion_commander
antimage,juggernaut,riki,sniper,phantom_assassin
bloodseeker,mirana,morphling,spirit_breaker,shredder
razor,tinker,spirit_breaker,legion_commander,arc_warden
juggernaut,sand_king,storm_spirit,queenofpain,chaos_knight
mirana,phantom_assassin,bounty_hunter,silencer,shredder
viper,enchantress,weaver,invoker,chaos_knight
antimage,lion,lich,spectre,chaos_knight
pudge,vengefulspirit,furion,enchantress,meepo
antimage,windrunner,shadow_demon,undying,bristleback
lich,enigma,night_stalker,nyx_assassin,terrorblade
axe,juggernaut,puck,sand_king,sven
nevermore,pudge,phantom_assassin,life_stealer,huskar
pudge,rubick,nyx_assassin,bristleback,ember_spirit
antimage,drow_ranger,mirana,nevermore,pudge
lion,lich,riki,night_stalker,shredder
pudge,dazzle,huskar,shredder,legion_commander
tinker,queenofpain,luna,spirit_breaker,naga_siren
axe,juggernaut,zuus,bounty_hunter,chaos_knight
juggernaut,obsidian_destroyer,legion_commander,ember_spirit,phoenix
mirana,pudge,life_stealer,rubick,slark
nevermore,dark_seer,lycan,skywrath_mage,ember_spirit
antimage,nevermore,lina,witch_doctor,ember_spirit
pudge,luna,obsidian_destroyer,medusa,earth_spirit
axe,razor,queenofpain,medusa,legion_commander
earthshaker,pudge,windrunner,phantom_assassin,invoker
zuus,huskar,ursa,ogre_magi,rubick
kunkka,tinker,omniknight,alchemist,invoker
axe,phantom_assassin,furion,centaur,ember_spirit
juggernaut,slardar,invoker,ogre_magi,winter_wyvern
storm_spirit,windrunner,riki,sniper,phantom_assassin
pudge,slardar,faceless_void,invoker,legion_commander
antimage,pudge,queenofpain,life_stealer,meepo
bloodseeker,mirana,warlock,huskar,elder_titan
axe,necrolyte,life_stealer,spectre,spirit_breaker
pudge,tiny,tinker,abaddon,arc_warden
bloodseeker,storm_spirit,necrolyte,bounty_hunter,shredder
axe,lion,slardar,spectre,ancient_apparition
mirana,witch_doctor,life_stealer,keeper_of_the_light,slark
