hero_1,hero_2,hero_3,hero_4,hero_5
drow_ranger,viper,spectre,spirit_breaker,ogre_magi
crystal_maiden,mirana,life_stealer,magnataur,skywrath_mage
drow_ranger,mirana,skeleton_king,spectre,silencer
mirana,windrunner,enigma,furion,nyx_assassin
riki,enigma,invoker,ogre_magi,arc_warden
mirana,morphling,death_prophet,alchemist,shredder
lion,phantom_assassin,omniknight,silencer,chaos_knight
drow_ranger,lion,slardar,witch_doctor,skeleton_king
earthshaker,puck,sniper,necrolyte,alchemist
puck,kunkka,faceless_void,phantom_assassin,keeper_of_the_light
antimage,mirana,warlock,queenofpain,abaddon
earthshaker,storm_spirit,furion,life_stealer,invoker
zuus,weaver,alchemist,treant,tusk
axe,nevermore,tiny,zuus,phantom_assassin
nevermore,sniper,pugna,invoker,shredder
sven,queenofpain,viper,enchantress,oracle
dragon_knight,dazzle,furion,huskar,bounty_hunter
mirana,beastmaster,spectre,keeper_of_the_light,bristleback
tiny,phantom_assassin,life_stealer,undying,rubick
axe,bloodseeker,sven,furion,invoker
antimage,storm_spirit,shadow_shaman,phantom_assassin,dazzle
drow_ranger,riki,sniper,viper,bristleback
bloodseeker,razor,lina,enigma,phantom_assassin
juggernaut,mirana,doom_bringer,alchemist,silencer
lion,sniper,omniknight,huskar,winter_wyvern
morphling,faceless_void,invoker,nyx_assassin,keeper_of_the_light
witch_doctor,sniper,invoker,naga_siren,legion_commander
drow_ranger,mirana,sand_king,leshrac,gyrocopter
axe,juggernaut,pudge,bounty_hunter,ember_spirit
phantom_lancer,rattletrap,ogre_magi,nyx_assassin,magnataur
axe,tiny,faceless_void,slark,oracle
mirana,pudge,slardar,bounty_hunter,ember_spirit
axe,storm_spirit,sven,lion,obsidian_destroyer
sand_king,lich,undying,slark,shredder
drow_ranger,nevermore,furion,life_stealer,naga_siren
sniper,faceless_void,furion,gyrocopter,invoker
axe,juggernaut,queenofpain,omniknight,bounty_hunter
pudge,vengefulspirit,faceless_void,huskar,alchemist
axe,juggernaut,pudge,lone_druid,ogre_magi
kunkka,lion,riki,faceless_void,templar_assassin
drow_ranger,kunkka,beastmaster,clinkz,ursa
earthshaker,mirana,kunkka,life_stealer,alchemist
antimage,tidehunter,skeleton_king,invoker,magnataur
queenofpain,death_prophet,luna,life_stealer,wisp
antimage,axe,tiny,rubick,shredder
axe,storm_spirit,slardar,life_stealer,disruptor
kunkka,sniper,necrolyte,bounty_hunter,legion_commander
antimage,skeleton_king,invoker,keeper_of_the_light,shredder
riki,faceless_void,viper,dazzle,obsidian_destroyer
vengefulspirit,faceless_void,invoker,nyx_assassin,slark
axe,bloodseeker,warlock,brewmaster,nyx_assassin
juggernaut,lina,riki,pugna,phoenix
zuus,tinker,enchantress,huskar,elder_titan
juggernaut,witch_doctor,riki,huskar,arc_warden
drow_ranger,pudge,lion,life_stealer,disruptor
mirana,witch_doctor,phantom_assassin,alchemist,legion_commander
axe,mirana,rattletrap,invoker,slark
storm_spirit,beastmaster,life_stealer,jakiro,shredder
earthshaker,mirana,riki,invoker,legion_commander
pudge,windrunner,tinker,invoker,slark
mirana,kunkka,venomancer,phantom_assassin,nyx_assassin
storm_spirit,windrunner,riki,phantom_assassin,batrider
windrunner,chaos_knight,bristleback,tusk,legion_commander
bane,bloodseeker,pudge,huskar,bristleback
riki,phantom_assassin,weaver,spirit_breaker,disruptor
axe,sand_king,lich,sniper,alchemist
juggernaut,mirana,tinker,ancient_apparition,shadow_demon
earthshaker,slardar,necrolyte,phantom_assassin,invoker
mirana,tinker,phantom_assassin,life_stealer,skywrath_mage
tiny,riki,skeleton_king,viper,bounty_hunter
drow_ranger,puck,sven,windrunner,slark
tinker,sniper,clinkz,slark,tusk
antimage,earthshaker,windrunner,spirit_breaker,gyrocopter
axe,mirana,slardar,broodmother,treant
axe,tinker,sniper,troll_warlord,techies
morphling,vengefulspirit,lion,necrolyte,venomancer
zuus,necrolyte,alchemist,ogre_magi,medusa
juggernaut,pudge,tidehunter,ancient_apparition,ember_spirit
nevermore,kunkka,sniper,phantom_assassin,undying
sven,sniper,huskar,bristleback,techies
sniper,furion,spectre,invoker,rubick
drow_ranger,faceless_void,phantom_assassin,bounty_hunter,ancient_apparition
drow_ranger,shadow_shaman,tidehunter,riki,alchemist
juggernaut,puck,riki,phantom_assassin,legion_commander
juggernaut,tinker,shadow_demon,nyx_assassin,slark
nevermore,storm_spirit,lina,faceless_void,magnataur
pudge,sand_king,tiny,skeleton_king,dazzle
lina,necrolyte,dark_seer,undying,terrorblade
earthshaker,morphling,puck,skeleton_king,rubick
sand_king,rubick,slark,shredder,phoenix
axe,juggernaut,shadow_shaman,bounty_hunter,spectre
drow_ranger,tiny,broodmother,slark,tusk
bane,nevermore,windrunner,lone_druid,oracle
sand_king,necrolyte,alchemist,invoker,slark
crystal_maiden,slardar,batrider,shredder,bristleback
earthshaker,vengefulspirit,witch_doctor,huskar,slark
phantom_lancer,dazzle,ursa,magnataur,bristleback
juggernaut,faceless_void,templar_assassin,life_stealer,ancient_apparition
pudge,kunkka,riki,huskar,legion_commander
pudge,sven,riki,bounty_hunter,medusa
axe,invoker,tusk,skywrath_mage,oracle
crystal_maiden,necrolyte,enchantress,skywrath_mage,oracle
mirana,vengefulspirit,dragon_knight,doom_bringer,nyx_assassin
puck,faceless_void,omniknight,night_stalker,techies
ancient_apparition,invoker,shadow_demon,slark,shredder
drow_ranger,razor,sniper,phantom_assassin,wisp
tiny,riki,phantom_assassin,night_stalker,rubick
juggernaut,riki,bounty_hunter,alchemist,obsidian_destroyer
earthshaker,sven,alchemist,medusa,abaddon
zuus,kunkka,sniper,slark,elder_titan
antimage,enigma,templar_assassin,naga_siren,earth_spirit
mirana,skeleton_king,dragon_knight,troll_warlord,winter_wyvern
axe,juggernaut,omniknight,invoker,shredder
antimage,drow_ranger,lina,phantom_assassin,dark_seer
tinker,dark_seer,ogre_magi,slark,winter_wyvern
juggernaut,bounty_hunter,invoker,bristleback,winter_wyvern
tiny,rubick,medusa,magnataur,bristleback
antimage,phantom_lancer,vengefulspirit,warlock,phoenix
clinkz,ursa,troll_warlord,shredder,legion_commander
mirana,spectre,ursa,wisp,slark
axe,windrunner,phantom_assassin,broodmother,ursa
axe,pudge,warlock,faceless_void,shredder
juggernaut,faceless_void,meepo,nyx_assassin,skywrath_mage
axe,spirit_breaker,invoker,tusk,legion_commander
nevermore,warlock,phantom_assassin,ogre_magi,tusk
phantom_lancer,witch_doctor,phantom_assassin,clinkz,shredder
axe,puck,sniper,spirit_breaker,centaur
storm_spirit,vengefulspirit,phantom_assassin,troll_warlord,bristleback
lion,templar_assassin,slark,bristleback,legion_commander
mirana,warlock,faceless_void,slark,shredder
drow_ranger,broodmother,shredder,techies,terrorblade
bloodseeker,drow_ranger,earthshaker,juggernaut,slark
sand_king,sniper,phantom_assassin,invoker,chaos_knight
axe,drow_ranger,meepo,shredder,skywrath_mage
antimage,mirana,clinkz,spectre,lycan
morphling,pudge,windrunner,alchemist,winter_wyvern
bane,juggernaut,nevermore,necrolyte,dark_seer
earthshaker,pudge,windrunner,furion,jakiro
antimage,nevermore,faceless_void,rubick,elder_titan
storm_spirit,shadow_shaman,invoker,obsidian_destroyer,chaos_knight
drow_ranger,death_prophet,life_stealer,alchemist,invoker
axe,tidehunter,ursa,rubick,legion_commander
earthshaker,storm_spirit,vengefulspirit,gyrocopter,shredder
nevermore,vengefulspirit,lina,queenofpain,phantom_assassin
earthshaker,windrunner,slardar,faceless_void,legion_commander
riki,luna,omniknight,brewmaster,chaos_knight
sven,windrunner,kunkka,broodmother,slark
puck,vengefulspirit,riki,spirit_breaker,gyrocopter
drow_ranger,sven,shadow_shaman,undying,ember_spirit
windrunner,zuus,pugna,bounty_hunter,spectre
dazzle,batrider,ancient_apparition,invoker,techies
tidehunter,phantom_assassin,omniknight,invoker,rubick
bloodseeker,faceless_void,weaver,ancient_apparition,legion_commander
storm_spirit,riki,faceless_void,spirit_breaker,obsidian_destroyer
riki,life_stealer,batrider,invoker,legion_commander
crystal_maiden,mirana,luna,life_stealer,clinkz
sven,tiny,dark_seer,obsidian_destroyer,rubick
morphling,lina,slardar,omniknight,spirit_breaker
drow_ranger,sniper,ogre_magi,slark,shredder
juggernaut,pudge,sven,vengefulspirit,silencer
axe,storm_spirit,slardar,faceless_void,bounty_hunter
riki,luna,life_stealer,chaos_knight,troll_warlord
mirana,witch_doctor,ogre_magi,rubick,bristleback
bloodseeker,tinker,venomancer,luna,furion
antimage,life_stealer,jakiro,invoker,phoenix
axe,mirana,nevermore,bounty_hunter,nyx_assassin
bane,nevermore,kunkka,tinker,phoenix
nevermore,rattletrap,spectre,skywrath_mage,techies
sven,ursa,ogre_magi,magnataur,legion_commander
juggernaut,nyx_assassin,keeper_of_the_light,legion_commander,winter_wyvern
axe,phantom_assassin,huskar,shadow_demon,ember_spirit
drow_ranger,mirana,lina,bounty_hunter,legion_commander
pudge,windrunner,skeleton_king,bounty_hunter,phoenix
bloodseeker,juggernaut,razor,sniper,rattletrap
nevermore,phantom_assassin,pugna,furion,silencer
tidehunter,sniper,leshrac,night_stalker,chaos_knight
juggernaut,tinker,bounty_hunter,batrider,elder_titan
axe,storm_spirit,tidehunter,faceless_void,ancient_apparition
axe,morphling,riki,tinker,luna
drow_ranger,mirana,morphling,riki,elder_titan
riki,ogre_magi,troll_warlord,bristleback,legion_commander
morphling,lion,tidehunter,phantom_assassin,dazzle
nevermore,windrunner,tidehunter,nyx_assassin,legion_commander
earthshaker,juggernaut,nevermore,necrolyte,meepo
sand_king,sven,tidehunter,necrolyte,life_stealer
drow_ranger,tidehunter,leshrac,spectre,oracle
phantom_lancer,witch_doctor,spectre,spirit_breaker,bristleback
witch_doctor,faceless_void,huskar,brewmaster,legion_commander
nevermore,omniknight,huskar,slark,techies
mirana,enigma,life_stealer,slark,bristleback
mirana,lion,life_stealer,spectre,invoker
witch_doctor,riki,huskar,bounty_hunter,chen
antimage,mirana,puck,phantom_assassin,oracle
kunkka,necrolyte,spirit_breaker,slark,shredder
drow_ranger,earthshaker,morphling,shadow_shaman,skeleton_king
bloodseeker,drow_ranger,tinker,lone_druid,troll_warlord
juggernaut,pudge,phantom_assassin,huskar,invoker
death_prophet,furion,invoker,medusa,legion_commander
juggernaut,pudge,sand_king,vengefulspirit,phantom_assassin
lina,faceless_void,bounty_hunter,invoker,undying
juggernaut,lion,slardar,templar_assassin,ogre_magi
mirana,phantom_lancer,life_stealer,bounty_hunter,invoker
axe,bloodseeker,drow_ranger,riki,tusk
lina,sniper,phantom_assassin,elder_titan,legion_commander
tiny,windrunner,lion,life_stealer,terrorblade
nevermore,riki,sniper,weaver,chaos_knight
antimage,pudge,tidehunter,chen,gyrocopter
pudge,windrunner,zuus,dark_seer,chaos_knight
nevermore,dazzle,huskar,broodmother,keeper_of_the_light
crystal_maiden,drow_ranger,juggernaut,witch_doctor,alchemist
tidehunter,life_stealer,bounty_hunter,magnataur,legion_commander
antimage,pudge,phantom_assassin,omniknight,ursa
pudge,furion,life_stealer,weaver,invoker
axe,drow_ranger,necrolyte,faceless_void,alchemist
juggernaut,mirana,pudge,sand_king,bristleback
axe,riki,queenofpain,slark,ember_spirit
axe,juggernaut,sniper,warlock,legion_commander
sand_king,batrider,nyx_assassin,legion_commander,ember_spirit
mirana,nevermore,necrolyte,spirit_breaker,keeper_of_the_light
phantom_lancer,riki,dazzle,invoker,slark
juggernaut,pudge,riki,sniper,brewmaster
antimage,kunkka,slardar,phantom_assassin,invoker
bounty_hunter,ancient_apparition,shadow_demon,chaos_knight,naga_siren
pudge,lich,clinkz,brewmaster,phoenix
bloodseeker,zuus,clinkz,obsidian_destroyer,troll_warlord
lion,tinker,dragon_knight,omniknight,phoenix
pudge,vengefulspirit,lion,phantom_assassin,slark
antimage,pudge,faceless_void,skeleton_king,invoker
sven,kunkka,enigma,dazzle,invoker
pudge,sniper,shredder,tusk,ember_spirit
axe,storm_spirit,riki,ogre_magi,shredder
bane,sven,riki,viper,bounty_hunter
drow_ranger,juggernaut,phantom_assassin,chaos_knight,rubick
skeleton_king,death_prophet,viper,spirit_breaker,shadow_demon
juggernaut,kunkka,necrolyte,furion,shredder
juggernaut,storm_spirit,zuus,sniper,troll_warlord
nevermore,omniknight,silencer,obsidian_destroyer,magnataur
drow_ranger,pudge,necrolyte,slark,shredder
drow_ranger,dazzle,huskar,invoker,legion_commander
vengefulspirit,sniper,huskar,silencer,legion_commander
juggernaut,mirana,phantom_assassin,alchemist,meepo
drow_ranger,earthshaker,riki,invoker,rubick
bloodseeker,mirana,storm_spirit,alchemist,shredder
antimage,mirana,disruptor,nyx_assassin,shredder
lion,riki,obsidian_destroyer,bristleback,legion_commander
pudge,sand_king,treant,troll_warlord,techies
mirana,morphling,slardar,necrolyte,earth_spirit
zuus,slardar,life_stealer,chaos_knight,bristleback
juggernaut,windrunner,lion,dragon_knight,bounty_hunter
storm_spirit,zuus,clinkz,huskar,ursa
puck,beastmaster,nyx_assassin,slark,bristleback
crystal_maiden,sven,viper,huskar,terrorblade
windrunner,lina,weaver,legion_commander,phoenix
axe,mirana,puck,spectre,silencer
vengefulspirit,phantom_assassin,gyrocopter,lone_druid,phoenix
bloodseeker,nevermore,skeleton_king,huskar,slark
warlock,phantom_assassin,dark_seer,invoker,centaur
storm_spirit,lion,nyx_assassin,slark,earth_spirit
witch_doctor,skeleton_king,invoker,silencer,elder_titan
bane,pudge,zuus,spectre,invoker
drow_ranger,sven,vengefulspirit,huskar,wisp
bloodseeker,pudge,weaver,invoker,legion_commander
pudge,storm_spirit,slardar,queenofpain,slark
drow_ranger,dazzle,invoker,legion_commander,winter_wyvern
earthshaker,phantom_lancer,huskar,medusa,bristleback
antimage,bane,sven,slardar,invoker
tiny,phantom_assassin,life_stealer,shadow_demon,ogre_magi
axe,bloodseeker,queenofpain,phantom_assassin,elder_titan
antimage,mirana,nevermore,clinkz,jakiro
mirana,riki,ursa,troll_warlord,abaddon
earthshaker,nevermore,pudge,meepo,nyx_assassin
bane,storm_spirit,queenofpain,lone_druid,elder_titan
mirana,sniper,queenofpain,life_stealer,spectre
drow_ranger,phantom_lancer,lion,phantom_assassin,legion_commander
earthshaker,mirana,necrolyte,queenofpain,phantom_assassin
sniper,viper,invoker,ogre_magi,wisp
storm_spirit,lina,lion,ogre_magi,slark
tidehunter,viper,furion,ogre_magi,abaddon
crystal_maiden,phantom_assassin,ogre_magi,undying,ember_spirit
sven,windrunner,life_stealer,nyx_assassin,arc_warden
axe,earthshaker,pudge,templar_assassin,lone_druid
kunkka,ursa,gyrocopter,undying,abaddon
antimage,storm_spirit,warlock,phantom_assassin,chaos_knight
witch_doctor,tinker,ursa,ogre_magi,nyx_assassin
bloodseeker,mirana,nevermore,faceless_void,dark_seer
antimage,zuus,elder_titan,ember_spirit,terrorblade
earthshaker,phantom_lancer,sven,viper,dazzle
shadow_shaman,clinkz,ursa,invoker,nyx_assassin
bloodseeker,pudge,tinker,phantom_assassin,furion
crystal_maiden,phantom_assassin,rattletrap,meepo,medusa
mirana,sand_king,slardar,slark,legion_commander
axe,juggernaut,mirana,weaver,ursa
drow_ranger,sand_king,slardar,phantom_assassin,undying
huskar,doom_bringer,alchemist,bristleback,legion_commander
nevermore,sand_king,slardar,slark,ember_spirit
antimage,axe,riki,phantom_assassin,huskar
drow_ranger,puck,vengefulspirit,doom_bringer,medusa
bane,riki,sniper,disruptor,troll_warlord
pudge,beastmaster,weaver,batrider,shadow_demon
antimage,sand_king,sven,venomancer,legion_commander
antimage,mirana,bounty_hunter,slark,centaur
axe,witch_doctor,tinker,phantom_assassin,night_stalker
witch_doctor,sniper,clinkz,shadow_demon,ogre_magi
venomancer,phantom_assassin,bounty_hunter,wisp,shredder
nevermore,windrunner,riki,shredder,phoenix
windrunner,queenofpain,phantom_assassin,alchemist,bristleback
enigma,spectre,spirit_breaker,slark,winter_wyvern
mirana,faceless_void,viper,spectre,ember_spirit
mirana,puck,windrunner,slark,bristleback
antimage,juggernaut,ancient_apparition,invoker,rubick
drow_ranger,morphling,riki,enigma,skeleton_king
drow_ranger,phantom_lancer,sniper,bounty_hunter,troll_warlord
sven,lich,sniper,phantom_assassin,chaos_knight
windrunner,furion,slark,bristleback,ember_spirit
sven,sniper,skeleton_king,rattletrap,spectre
pudge,ursa,spirit_breaker,nyx_assassin,slark
tinker,sniper,ancient_apparition,spirit_breaker,legion_commander
tidehunter,leshrac,life_stealer,alchemist,invoker
bloodseeker,earthshaker,sven,zuus,life_stealer
lina,slardar,skeleton_king,rattletrap,spectre
tiny,bounty_hunter,gyrocopter,invoker,meepo
bloodseeker,pudge,tinker,ember_spirit,winter_wyvern
pudge,kunkka,faceless_void,invoker,slark
antimage,mirana,invoker,shredder,earth_spirit
juggernaut,kunkka,tinker,sniper,shredder
phantom_assassin,bounty_hunter,weaver,shadow_demon,shredder
axe,juggernaut,puck,pudge,slark
axe,pugna,night_stalker,alchemist,phoenix
drow_ranger,pudge,sven,riki,alchemist
riki,phantom_assassin,huskar,tusk,oracle
juggernaut,enigma,viper,enchantress,treant
mirana,phantom_lancer,sand_king,gyrocopter,skywrath_mage
mirana,templar_assassin,ursa,slark,legion_commander
axe,tinker,faceless_void,bounty_hunter,disruptor
juggernaut,sniper,phantom_assassin,doom_bringer,spirit_breaker
sand_king,lina,sniper,viper,clinkz
storm_spirit,windrunner,luna,weaver,spirit_breaker
morphling,pudge,lion,faceless_void,slark
antimage,axe,nevermore,ancient_apparition,magnataur
juggernaut,riki,phantom_assassin,invoker,silencer
queenofpain,huskar,spirit_breaker,legion_commander,earth_spirit
axe,drow_ranger,earthshaker,treant,undying
crystal_maiden,mirana,skeleton_king,slark,ember_spirit
antimage,storm_spirit,sniper,pugna,shredder
mirana,zuus,spirit_breaker,alchemist,legion_commander
phantom_lancer,kunkka,lion,skeleton_king,weaver
pudge,spectre,keeper_of_the_light,shredder,legion_commander
sven,shadow_shaman,clinkz,invoker,legion_commander
mirana,nevermore,kunkka,skeleton_king,pugna
kunkka,riki,leshrac,alchemist,treant
phantom_assassin,life_stealer,alchemist,shredder,ember_spirit
axe,sniper,keeper_of_the_light,shredder,bristleback
crystal_maiden,juggernaut,pudge,life_stealer,batrider
juggernaut,mirana,keeper_of_the_light,magnataur,ember_spirit
pudge,sven,tiny,clinkz,ancient_apparition
phantom_lancer,skeleton_king,death_prophet,templar_assassin,bristleback
tiny,tidehunter,luna,invoker,slark
phantom_lancer,tiny,zuus,dazzle,skywrath_mage
antimage,drow_ranger,juggernaut,nyx_assassin,techies
bloodseeker,drow_ranger,storm_spirit,lina,skywrath_mage
drow_ranger,phantom_lancer,sven,meepo,undying
axe,crystal_maiden,huskar,weaver,legion_commander
bloodseeker,pudge,sand_king,phantom_assassin,undying
sven,furion,omniknight,huskar,meepo
drow_ranger,sand_king,slardar,phantom_assassin,weaver
riki,templar_assassin,alchemist,undying,techies
crystal_maiden,morphling,nevermore,death_prophet,nyx_assassin
drow_ranger,lion,skeleton_king,night_stalker,weaver
zuus,spectre,undying,legion_commander,terrorblade
pudge,shadow_shaman,dragon_knight,alchemist,bristleback
axe,drow_ranger,zuus,death_prophet,abaddon
puck,beastmaster,omniknight,spirit_breaker,keeper_of_the_light
windrunner,necrolyte,clinkz,ursa,medusa
juggernaut,zuus,skeleton_king,dazzle,omniknight
earthshaker,tidehunter,faceless_void,templar_assassin,disruptor
life_stealer,bounty_hunter,centaur,legion_commander,ember_spirit
slardar,sniper,skeleton_king,nyx_assassin,legion_commander
bloodseeker,earthshaker,invoker,troll_warlord,magnataur
morphling,puck,pudge,tinker,slark
axe,lina,phantom_assassin,skywrath_mage,arc_warden
storm_spirit,zuus,kunkka,phantom_assassin,legion_commander
windrunner,skeleton_king,pugna,weaver,elder_titan
sven,riki,furion,alchemist,disruptor
nevermore,riki,phantom_assassin,tusk,legion_commander
crystal_maiden,mirana,alchemist,lycan,legion_commander
drow_ranger,pudge,zuus,luna,legion_commander
mirana,morphling,sand_king,dazzle,huskar
pudge,zuus,ancient_apparition,treant,slark
death_prophet,phantom_assassin,lone_druid,bristleback,techies
tiny,zuus,tinker,slark,skywrath_mage
antimage,lich,necrolyte,huskar,invoker
pudge,riki,dragon_knight,jakiro,silencer
earthshaker,pudge,tiny,obsidian_destroyer,slark
juggernaut,morphling,sniper,pugna,centaur
mirana,nevermore,lion,riki,rubick
riki,templar_assassin,enchantress,invoker,legion_commander
mirana,storm_spirit,shadow_shaman,riki,clinkz
razor,lion,riki,centaur,terrorblade
juggernaut,mirana,riki,phantom_assassin,spectre
axe,furion,ancient_apparition,ogre_magi,legion_commander
juggernaut,mirana,necrolyte,magnataur,shredder
juggernaut,mirana,life_stealer,dark_seer,shredder
juggernaut,mirana,lich,riki,skeleton_king
juggernaut,tinker,jakiro,shredder,earth_spirit
nevermore,batrider,silencer,chaos_knight,tusk
crystal_maiden,lina,necrolyte,phantom_assassin,invoker
sniper,phantom_assassin,clinkz,ursa,slark
earthshaker,mirana,jakiro,slark,legion_commander
mirana,phantom_assassin,huskar,tusk,abaddon
bloodseeker,tinker,sniper,omniknight,disruptor
phantom_assassin,dazzle,meepo,magnataur,shredder
axe,enigma,phantom_assassin,chaos_knight,legion_commander
earthshaker,juggernaut,phantom_lancer,slardar,winter_wyvern
drow_ranger,mirana,storm_spirit,kunkka,dark_seer
life_stealer,omniknight,huskar,slark,ember_spirit
bloodseeker,mirana,slark,techies,ember_spirit
skeleton_king,dragon_knight,jakiro,batrider,disruptor
sniper,queenofpain,faceless_void,treant,bristleback
antimage,bloodseeker,lina,queenofpain,faceless_void
storm_spirit,kunkka,lion,viper,legion_commander
juggernaut,necrolyte,pugna,viper,life_stealer
drow_ranger,sven,bounty_hunter,obsidian_destroyer,magnataur
axe,puck,kunkka,weaver,winter_wyvern
drow_ranger,phantom_assassin,huskar,keeper_of_the_light,legion_commander
antimage,tidehunter,dazzle,omniknight,slark
drow_ranger,juggernaut,windrunner,tidehunter,ogre_magi
juggernaut,mirana,lion,shadow_demon,bristleback
antimage,storm_spirit,phantom_assassin,bounty_hunter,invoker
razor,tidehunter,warlock,spirit_breaker,slark
sven,witch_doctor,riki,clinkz,obsidian_destroyer
queenofpain,templar_assassin,viper,spirit_breaker,gyrocopter
axe,sven,sniper,rubick,nyx_assassin
bane,earthshaker,faceless_void,viper,alchemist
pudge,sven,riki,enigma,faceless_void
crystal_maiden,skeleton_king,templar_assassin,huskar,bounty_hunter
mirana,lina,shadow_shaman,obsidian_destroyer,legion_commander
storm_spirit,lion,furion,spirit_breaker,slark
sven,vengefulspirit,windrunner,kunkka,shadow_shaman
axe,mirana,lina,faceless_void,abaddon
zuus,riki,life_stealer,shredder,ember_spirit
drow_ranger,tidehunter,invoker,rubick,winter_wyvern
mirana,sniper,omniknight,rubick,troll_warlord
slardar,sniper,skeleton_king,chaos_knight,slark
storm_spirit,necrolyte,omniknight,obsidian_destroyer,earth_spirit
nevermore,faceless_void,silencer,medusa,legion_commander
windrunner,spirit_breaker,meepo,ember_spirit,winter_wyvern
earthshaker,juggernaut,venomancer,alchemist,silencer
puck,riki,necrolyte,enchantress,night_stalker
drow_ranger,morphling,pudge,templar_assassin,bristleback
antimage,crystal_maiden,mirana,pudge,jakiro
pudge,kunkka,sniper,luna,skywrath_mage
mirana,kunkka,invoker,keeper_of_the_light,medusa
drow_ranger,pudge,riki,phantom_assassin,ursa
axe,queenofpain,phantom_assassin,huskar,undying
sand_king,windrunner,warlock,huskar,undying
pudge,sven,lina,lich,skywrath_mage
juggernaut,sniper,phantom_assassin,life_stealer,bristleback
axe,pudge,phantom_assassin,luna,huskar
razor,sniper,spectre,ursa,legion_commander
drow_ranger,puck,spectre,shadow_demon,nyx_assassin
mirana,lion,luna,shredder,legion_commander
juggernaut,mirana,kunkka,slardar,enchantress
earthshaker,mirana,zuus,phantom_assassin,bounty_hunter
mirana,razor,lina,silencer,slark
antimage,storm_spirit,lina,troll_warlord,tusk
axe,windrunner,slardar,phantom_assassin,weaver
weaver,alchemist,magnataur,abaddon,winter_wyvern
juggernaut,mirana,tinker,ancient_apparition,legion_commander
tinker,dragon_knight,alchemist,chaos_knight,techies
crystal_maiden,storm_spirit,dazzle,weaver,winter_wyvern
slardar,lich,warlock,life_stealer,magnataur
antimage,vengefulspirit,bounty_hunter,alchemist,phoenix
vengefulspirit,slardar,luna,enchantress,disruptor
storm_spirit,riki,tinker,skeleton_king,ogre_magi
pudge,slardar,omniknight,night_stalker,legion_commander
pudge,tinker,furion,life_stealer,doom_bringer
drow_ranger,earthshaker,kunkka,tidehunter,slark
axe,windrunner,tinker,dragon_knight,slark
juggernaut,phantom_lancer,riki,invoker,ogre_magi
drow_ranger,pudge,sand_king,clinkz,slark
tinker,omniknight,broodmother,magnataur,bristleback
earthshaker,pudge,sven,riki,jakiro
morphling,lina,lion,phantom_assassin,ursa
pudge,faceless_void,omniknight,invoker,skywrath_mage
antimage,zuus,lich,bristleback,earth_spirit
antimage,pudge,sven,lina,dragon_knight
witch_doctor,luna,broodmother,invoker,legion_commander
juggernaut,shadow_shaman,furion,alchemist,nyx_assassin
storm_spirit,huskar,bounty_hunter,centaur,shredder
earthshaker,nevermore,sven,vengefulspirit,luna
drow_ranger,obsidian_destroyer,slark,elder_titan,legion_commander
drow_ranger,nevermore,sand_king,ogre_magi,shredder
phantom_lancer,pudge,sniper,templar_assassin,legion_commander
sniper,venomancer,viper,slark,legion_commander
windrunner,tidehunter,phantom_assassin,naga_siren,shredder
slardar,tinker,ancient_apparition,slark,abaddon
juggernaut,lich,venomancer,invoker,bristleback
vengefulspirit,windrunner,necrolyte,night_stalker,shredder
mirana,vengefulspirit,windrunner,phantom_assassin,disruptor
morphling,sniper,warlock,bristleback,tusk
bane,mirana,pudge,medusa,winter_wyvern
earthshaker,phantom_lancer,death_prophet,tusk,legion_commander
mirana,lich,riki,necrolyte,phantom_assassin
juggernaut,pudge,windrunner,lion,wisp
phantom_assassin,huskar,jakiro,spectre,slark
tinker,necrolyte,viper,shredder,bristleback
axe,earthshaker,sven,windrunner,rattletrap
antimage,skeleton_king,templar_assassin,furion,winter_wyvern
vengefulspirit,windrunner,lina,sniper,bristleback
earthshaker,dazzle,gyrocopter,invoker,slark
omniknight,huskar,invoker,shredder,legion_commander
slardar,tinker,sniper,dragon_knight,clinkz
windrunner,zuus,lion,huskar,troll_warlord
storm_spirit,kunkka,witch_doctor,phantom_assassin,ursa
riki,dazzle,clinkz,chen,naga_siren
bane,drow_ranger,invoker,shadow_demon,troll_warlord
puck,tinker,rubick,techies,ember_spirit
axe,nevermore,razor,lycan,terrorblade
crystal_maiden,sven,tidehunter,visage,elder_titan
phantom_lancer,viper,huskar,bounty_hunter,weaver
razor,dragon_knight,life_stealer,doom_bringer,magnataur
axe,puck,pudge,riki,legion_commander
earthshaker,pudge,spectre,obsidian_destroyer,legion_commander
life_stealer,alchemist,invoker,nyx_assassin,keeper_of_the_light
mirana,viper,leshrac,slark,magnataur
tiny,omniknight,spectre,alchemist,troll_warlord
tinker,phantom_assassin,spirit_breaker,rubick,tusk
mirana,kunkka,sniper,life_stealer,ogre_magi
slardar,queenofpain,slark,shredder,winter_wyvern
mirana,pudge,tinker,faceless_void,legion_commander
drow_ranger,earthshaker,phantom_lancer,tinker,slark
bloodseeker,crystal_maiden,pudge,luna,alchemist
pudge,tinker,dazzle,huskar,slark
tidehunter,faceless_void,obsidian_destroyer,bristleback,phoenix
drow_ranger,riki,sniper,phantom_assassin,chaos_knight
phantom_lancer,sven,faceless_void,huskar,alchemist
windrunner,sniper,phantom_assassin,dragon_knight,slark
bloodseeker,sand_king,ogre_magi,medusa,centaur
bloodseeker,juggernaut,mirana,morphling,life_stealer
