hero_1,hero_2,hero_3,hero_4,hero_5
kunkka,doom_bringer,treant,shredder,ember_spirit
drow_ranger,juggernaut,riki,phantom_assassin,life_stealer
mirana,pudge,lina,medusa,legion_commander
witch_doctor,necrolyte,warlock,faceless_void,life_stealer
mirana,phantom_assassin,templar_assassin,furion,shredder
drow_ranger,storm_spirit,phantom_assassin,jakiro,spirit_breaker
juggernaut,storm_spirit,sven,lion,naga_siren
axe,kunkka,keeper_of_the_light,abaddon,arc_warden
juggernaut,life_stealer,invoker,obsidian_destroyer,rubick
tidehunter,necrolyte,ancient_apparition,invoker,terrorblade
axe,storm_spirit,dazzle,invoker,slark
bloodseeker,life_stealer,invoker,rubick,bristleback
phantom_lancer,razor,kunkka,furion,rubick
tidehunter,sniper,shadow_demon,ogre_magi,slark
nevermore,spectre,doom_bringer,magnataur,skywrath_mage
pudge,sniper,necrolyte,clinkz,ursa
windrunner,tinker,phantom_assassin,batrider,silencer
axe,bloodseeker,drow_ranger,zuus,night_stalker
juggernaut,lina,phantom_assassin,ursa,alchemist
drow_ranger,sven,vengefulspirit,pugna,alchemist
drow_ranger,morphling,zuus,slark,bristleback
zuus,phantom_assassin,weaver,undying,winter_wyvern
earthshaker,mirana,omniknight,nyx_assassin,medusa
zuus,skeleton_king,leshrac,clinkz,night_stalker
pudge,tiny,clinkz,slark,legion_commander
bloodseeker,drow_ranger,witch_doctor,huskar,disruptor
bloodseeker,sniper,skeleton_king,phantom_assassin,ursa
earthshaker,tiny,sniper,obsidian_destroyer,troll_warlord
vengefulspirit,dazzle,life_stealer,meepo,legion_commander
juggernaut,sand_king,storm_spirit,dark_seer,magnataur
crystal_maiden,shadow_shaman,spectre,invoker,legion_commander
pudge,storm_spirit,tinker,ursa,silencer
omniknight,huskar,bristleback,skywrath_mage,legion_commander
crystal_maiden,juggernaut,pudge,dragon_knight,life_stealer
axe,phantom_assassin,weaver,chaos_knight,phoenix
drow_ranger,mirana,pudge,tidehunter,elder_titan
shadow_shaman,faceless_void,ursa,keeper_of_the_light,terrorblade
mirana,windrunner,phantom_assassin,life_stealer,omniknight
crystal_maiden,windrunner,beastmaster,phantom_assassin,troll_warlord
drow_ranger,riki,faceless_void,meepo,slark
crystal_maiden,drow_ranger,phantom_lancer,slardar,bristleback
sand_king,witch_doctor,life_stealer,ursa,invoker
earthshaker,necrolyte,faceless_void,troll_warlord,ember_spirit
crystal_maiden,riki,sniper,skeleton_king,leshrac
juggernaut,faceless_void,dazzle,life_stealer,invoker
mirana,lina,lion,skeleton_king,silencer
zuus,necrolyte,broodmother,magnataur,shredder
pudge,storm_spirit,silencer,elder_titan,ember_spirit
bloodseeker,morphling,riki,dragon_knight,techies
kunkka,faceless_void,huskar,shadow_demon,slark
phantom_assassin,omniknight,invoker,slark,legion_commander
juggernaut,zuus,faceless_void,huskar,ogre_magi
sand_king,queenofpain,skeleton_king,phantom_assassin,spirit_breaker
antimage,sniper,necrolyte,shredder,tusk
phantom_lancer,pudge,vengefulspirit,shadow_shaman,phantom_assassin
phantom_lancer,storm_spirit,vengefulspirit,undying,nyx_assassin
bloodseeker,juggernaut,sand_king,riki,templar_assassin
pudge,vengefulspirit,tinker,invoker,troll_warlord
tidehunter,beastmaster,phantom_assassin,ursa,meepo
juggernaut,lion,tidehunter,invoker,elder_titan
nevermore,phantom_lancer,tidehunter,ursa,troll_warlord
axe,phantom_assassin,bounty_hunter,ember_spirit,winter_wyvern
axe,pudge,riki,weaver,jakiro
drow_ranger,mirana,lina,slardar,ogre_magi
axe,sand_king,death_prophet,silencer,legion_commander
sven,witch_doctor,batrider,invoker,terrorblade
mirana,slardar,tinker,phantom_assassin,spectre
antimage,puck,pudge,zuus,pugna
juggernaut,mirana,bounty_hunter,ogre_magi,rubick
mirana,phantom_lancer,tidehunter,omniknight,alchemist
drow_ranger,tinker,skeleton_king,pugna,dragon_knight
antimage,mirana,phantom_assassin,huskar,magnataur
storm_spirit,sven,faceless_void,skeleton_king,ancient_apparition
riki,bounty_hunter,shredder,legion_commander,techies
phantom_lancer,sniper,death_prophet,gyrocopter,lone_druid
mirana,tiny,dazzle,spectre,shredder
mirana,sniper,phantom_assassin,chaos_knight,rubick
bloodseeker,juggernaut,rattletrap,medusa,phoenix
drow_ranger,earthshaker,sven,silencer,medusa
lion,pugna,luna,huskar,broodmother
rattletrap,furion,slark,abaddon,legion_commander
axe,drow_ranger,earthshaker,riki,phantom_assassin
mirana,vengefulspirit,furion,invoker,shredder
earthshaker,sven,zuus,queenofpain,omniknight
antimage,kunkka,lion,doom_bringer,bristleback
storm_spirit,faceless_void,viper,luna,huskar
mirana,pudge,tidehunter,phantom_assassin,bounty_hunter
juggernaut,pudge,venomancer,life_stealer,shredder
warlock,enchantress,weaver,alchemist,nyx_assassin
earthshaker,huskar,slark,shredder,terrorblade
pudge,sniper,phantom_assassin,jakiro,spirit_breaker
crystal_maiden,tidehunter,phantom_assassin,life_stealer,slark
axe,earthshaker,lina,faceless_void,clinkz
antimage,earthshaker,lina,skeleton_king,clinkz
drow_ranger,spirit_breaker,invoker,nyx_assassin,legion_commander
mirana,spirit_breaker,alchemist,invoker,ogre_magi
mirana,pudge,sven,lion,beastmaster
necrolyte,phantom_assassin,omniknight,shredder,legion_commander
axe,sven,tiny,lina,riki
drow_ranger,morphling,enigma,silencer,phoenix
spectre,ursa,invoker,silencer,earth_spirit
axe,crystal_maiden,mirana,skeleton_king,phantom_assassin
crystal_maiden,riki,skeleton_king,luna,legion_commander
juggernaut,kunkka,tidehunter,meepo,earth_spirit
puck,pudge,queenofpain,nyx_assassin,slark
pudge,phantom_assassin,bounty_hunter,invoker,shredder
axe,witch_doctor,clinkz,ogre_magi,legion_commander
earthshaker,nevermore,tidehunter,slark,tusk
axe,sven,invoker,nyx_assassin,skywrath_mage
sniper,keeper_of_the_light,troll_warlord,shredder,legion_commander
bloodseeker,drow_ranger,weaver,invoker,legion_commander
crystal_maiden,faceless_void,invoker,magnataur,ember_spirit
bloodseeker,sven,shadow_shaman,tinker,centaur
axe,mirana,pudge,life_stealer,phoenix
mirana,phantom_lancer,pudge,furion,invoker
earthshaker,juggernaut,luna,slark,medusa
axe,mirana,windrunner,phantom_assassin,elder_titan
bloodseeker,mirana,sand_king,phantom_assassin,gyrocopter
morphling,life_stealer,omniknight,elder_titan,legion_commander
viper,slark,medusa,phoenix,oracle
phantom_lancer,zuus,furion,centaur,shredder
pudge,vengefulspirit,phantom_assassin,undying,medusa
axe,windrunner,templar_assassin,spectre,rubick
sven,enigma,phantom_assassin,dazzle,treant
axe,dazzle,ursa,alchemist,legion_commander
drow_ranger,juggernaut,windrunner,death_prophet,spirit_breaker
nevermore,kunkka,necrolyte,faceless_void,weaver
mirana,zuus,clinkz,invoker,nyx_assassin
antimage,slardar,invoker,shredder,winter_wyvern
kunkka,viper,ursa,troll_warlord,arc_warden
clinkz,jakiro,slark,bristleback,oracle
bounty_hunter,ancient_apparition,obsidian_destroyer,medusa,centaur
antimage,crystal_maiden,pudge,enchantress,legion_commander
morphling,riki,dazzle,medusa,shredder
bloodseeker,mirana,furion,life_stealer,batrider
mirana,pudge,sven,tinker,legion_commander
juggernaut,nevermore,razor,slardar,silencer
storm_spirit,windrunner,warlock,huskar,phoenix
axe,mirana,riki,dazzle,huskar
drow_ranger,riki,jakiro,alchemist,magnataur
mirana,lion,sniper,faceless_void,tusk
axe,mirana,skeleton_king,weaver,spirit_breaker
juggernaut,phantom_assassin,gyrocopter,troll_warlord,bristleback
skeleton_king,phantom_assassin,huskar,silencer,magnataur
zuus,tidehunter,ancient_apparition,ogre_magi,slark
antimage,tinker,bounty_hunter,obsidian_destroyer,lycan
drow_ranger,mirana,shadow_shaman,faceless_void,batrider
axe,bane,life_stealer,bristleback,abaddon
slardar,sniper,faceless_void,chen,invoker
nevermore,lion,leshrac,weaver,legion_commander
juggernaut,witch_doctor,queenofpain,faceless_void,phoenix
antimage,drow_ranger,dazzle,ursa,lone_druid
bloodseeker,morphling,sven,beastmaster,skywrath_mage
drow_ranger,mirana,sven,vengefulspirit,bristleback
drow_ranger,juggernaut,enigma,weaver,ember_spirit
axe,mirana,medusa,abaddon,legion_commander
crystal_maiden,mirana,spirit_breaker,alchemist,shredder
lich,faceless_void,alchemist,shredder,elder_titan
juggernaut,mirana,sven,shadow_shaman,nyx_assassin
riki,enigma,luna,ursa,troll_warlord
kunkka,shadow_shaman,dragon_knight,clinkz,spirit_breaker
earthshaker,witch_doctor,riki,sniper,phantom_assassin
nevermore,faceless_void,huskar,centaur,oracle
juggernaut,windrunner,venomancer,dragon_knight,shadow_demon
mirana,sniper,broodmother,obsidian_destroyer,undying
axe,pudge,witch_doctor,skeleton_king,bounty_hunter
crystal_maiden,sven,tinker,queenofpain,elder_titan
viper,chen,ursa,undying,disruptor
furion,omniknight,jakiro,gyrocopter,skywrath_mage
mirana,kunkka,dragon_knight,troll_warlord,shredder
morphling,faceless_void,omniknight,huskar,ancient_apparition
juggernaut,mirana,lina,riki,shredder
tinker,warlock,life_stealer,invoker,bristleback
slardar,riki,dark_seer,ogre_magi,troll_warlord
axe,juggernaut,death_prophet,nyx_assassin,centaur
drow_ranger,pudge,lina,riki,spectre
juggernaut,pudge,slardar,tinker,omniknight
axe,lina,sniper,invoker,legion_commander
bloodseeker,crystal_maiden,huskar,silencer,legion_commander
pugna,luna,lycan,troll_warlord,winter_wyvern
juggernaut,necrolyte,shadow_demon,legion_commander,earth_spirit
juggernaut,phantom_assassin,pugna,bounty_hunter,abaddon
drow_ranger,witch_doctor,faceless_void,huskar,ancient_apparition
bloodseeker,drow_ranger,tinker,dazzle,leshrac
mirana,sniper,leshrac,nyx_assassin,legion_commander
drow_ranger,earthshaker,pudge,meepo,slark
razor,clinkz,omniknight,alchemist,elder_titan
antimage,crystal_maiden,witch_doctor,undying,terrorblade
windrunner,templar_assassin,spectre,ogre_magi,rubick
crystal_maiden,necrolyte,slark,bristleback,legion_commander
venomancer,faceless_void,phantom_assassin,omniknight,naga_siren
earthshaker,lion,sniper,phantom_assassin,invoker
queenofpain,life_stealer,ursa,slark,skywrath_mage
earthshaker,tinker,doom_bringer,obsidian_destroyer,lycan
crystal_maiden,phantom_lancer,zuus,sniper,viper
pudge,kunkka,invoker,disruptor,slark
drow_ranger,slardar,tidehunter,templar_assassin,disruptor
axe,juggernaut,mirana,riki,shadow_demon
pudge,vengefulspirit,dragon_knight,life_stealer,spirit_breaker
juggernaut,lion,dragon_knight,invoker,slark
phantom_lancer,night_stalker,invoker,slark,legion_commander
vengefulspirit,faceless_void,skeleton_king,spectre,alchemist
mirana,pudge,phantom_assassin,ursa,ember_spirit
mirana,razor,skeleton_king,leshrac,shadow_demon
drow_ranger,mirana,faceless_void,phantom_assassin,silencer
antimage,storm_spirit,phantom_assassin,bounty_hunter,legion_commander
axe,drow_ranger,lina,viper,medusa
lina,venomancer,viper,silencer,keeper_of_the_light
antimage,zuus,kunkka,venomancer,batrider
drow_ranger,lion,faceless_void,dragon_knight,legion_commander
axe,drow_ranger,morphling,templar_assassin,bounty_hunter
vengefulspirit,kunkka,weaver,invoker,slark
pudge,zuus,spectre,nyx_assassin,ember_spirit
nevermore,kunkka,faceless_void,phantom_assassin,spectre
pudge,shadow_shaman,luna,troll_warlord,skywrath_mage
crystal_maiden,earthshaker,zuus,sniper,elder_titan
nevermore,dragon_knight,life_stealer,ursa,invoker
bloodseeker,mirana,pudge,phantom_assassin,batrider
kunkka,sniper,huskar,batrider,legion_commander
earthshaker,dazzle,life_stealer,spectre,alchemist
windrunner,tinker,omniknight,ursa,meepo
bloodseeker,sven,tidehunter,necrolyte,spirit_breaker
mirana,sven,phantom_assassin,templar_assassin,ogre_magi
crystal_maiden,morphling,faceless_void,meepo,winter_wyvern
morphling,puck,sven,rubick,slark
bloodseeker,sniper,ursa,medusa,legion_commander
antimage,mirana,tiny,necrolyte,elder_titan
mirana,morphling,alchemist,shadow_demon,elder_titan
pudge,life_stealer,ogre_magi,skywrath_mage,legion_commander
puck,ancient_apparition,invoker,silencer,meepo
antimage,mirana,sand_king,huskar,abaddon
dazzle,huskar,night_stalker,obsidian_destroyer,shadow_demon
mirana,pudge,omniknight,slark,elder_titan
zuus,faceless_void,jakiro,spirit_breaker,shredder
earthshaker,juggernaut,mirana,pudge,slardar
bloodseeker,pudge,slardar,tinker,sniper
shadow_shaman,faceless_void,dragon_knight,spirit_breaker,keeper_of_the_light
sven,kunkka,slardar,sniper,huskar
earthshaker,zuus,witch_doctor,batrider,spectre
mirana,slardar,phantom_assassin,disruptor,shredder
mirana,pudge,enigma,faceless_void,phantom_assassin
nevermore,ursa,chaos_knight,tusk,skywrath_mage
morphling,sand_king,invoker,elder_titan,legion_commander
axe,storm_spirit,life_stealer,slark,elder_titan
earthshaker,juggernaut,mirana,phantom_lancer,faceless_void
mirana,pudge,riki,jakiro,legion_commander
earthshaker,mirana,nevermore,witch_doctor,sniper
axe,mirana,life_stealer,invoker,slark
drow_ranger,sand_king,sven,spectre,elder_titan
axe,juggernaut,pudge,ancient_apparition,bristleback
antimage,nevermore,pudge,venomancer,dazzle
nevermore,sand_king,lion,shredder,ember_spirit
phantom_lancer,pudge,medusa,elder_titan,phoenix
crystal_maiden,pudge,sven,phantom_assassin,nyx_assassin
nevermore,phantom_lancer,dazzle,furion,slark
bloodseeker,clinkz,bounty_hunter,elder_titan,legion_commander
drow_ranger,skeleton_king,broodmother,medusa,ember_spirit
drow_ranger,razor,sven,lion,meepo
antimage,mirana,storm_spirit,weaver,silencer
axe,mirana,pudge,kunkka,omniknight
drow_ranger,life_stealer,ancient_apparition,skywrath_mage,winter_wyvern
pudge,dark_seer,huskar,spectre,legion_commander
axe,crystal_maiden,juggernaut,lion,terrorblade
antimage,tidehunter,pugna,templar_assassin,nyx_assassin
axe,tinker,slark,elder_titan,winter_wyvern
mirana,enigma,faceless_void,skeleton_king,abaddon
crystal_maiden,juggernaut,invoker,slark,abaddon
phantom_lancer,zuus,huskar,skywrath_mage,legion_commander
juggernaut,pudge,shadow_shaman,phantom_assassin,luna
crystal_maiden,dragon_knight,silencer,medusa,bristleback
bloodseeker,drow_ranger,sven,necrolyte,legion_commander
sven,zuus,necrolyte,viper,bounty_hunter
mirana,faceless_void,omniknight,alchemist,nyx_assassin
faceless_void,lycan,nyx_assassin,slark,arc_warden
phantom_lancer,witch_doctor,sniper,phantom_assassin,slark
axe,drow_ranger,enigma,ursa,gyrocopter
tinker,sniper,faceless_void,batrider,undying
mirana,pudge,zuus,furion,slark
bloodseeker,phantom_assassin,life_stealer,ursa,bristleback
antimage,mirana,pudge,storm_spirit,legion_commander
kunkka,lion,dragon_knight,slark,legion_commander
sven,windrunner,riki,necrolyte,rubick
lion,dark_seer,ursa,invoker,ogre_magi
phantom_assassin,weaver,spirit_breaker,gyrocopter,rubick
riki,viper,life_stealer,slark,arc_warden
sven,skeleton_king,viper,ursa,phoenix
mirana,sand_king,queenofpain,silencer,slark
bloodseeker,pudge,ursa,rubick,arc_warden
mirana,pudge,sven,necrolyte,elder_titan
juggernaut,morphling,riki,tinker,invoker
axe,lion,slardar,phantom_assassin,omniknight
earthshaker,mirana,zuus,slark,ember_spirit
necrolyte,huskar,disruptor,shredder,terrorblade
antimage,slardar,necrolyte,dark_seer,bounty_hunter
pudge,sand_king,slardar,necrolyte,death_prophet
mirana,windrunner,lion,phantom_assassin,invoker
crystal_maiden,mirana,phantom_lancer,skeleton_king,rattletrap
earthshaker,tiny,lion,death_prophet,phantom_assassin
axe,earthshaker,nevermore,dragon_knight,silencer
mirana,pudge,sven,omniknight,spirit_breaker
crystal_maiden,slardar,spectre,ursa,legion_commander
lion,warlock,omniknight,bounty_hunter,doom_bringer
invoker,undying,nyx_assassin,slark,legion_commander
vengefulspirit,riki,skeleton_king,weaver,shredder
crystal_maiden,phantom_assassin,jakiro,ursa,spirit_breaker
invoker,shadow_demon,shredder,legion_commander,techies
axe,nevermore,razor,weaver,slark
mirana,nevermore,skeleton_king,keeper_of_the_light,legion_commander
antimage,skeleton_king,undying,rubick,medusa
pudge,lion,riki,phantom_assassin,dragon_knight
axe,juggernaut,luna,invoker,shadow_demon
earthshaker,zuus,riki,faceless_void,phantom_assassin
mirana,pudge,sven,windrunner,lion
antimage,bounty_hunter,silencer,treant,oracle
earthshaker,mirana,tidehunter,broodmother,terrorblade
lina,riki,ursa,shredder,legion_commander
juggernaut,mirana,sven,omniknight,legion_commander
sand_king,tinker,phantom_assassin,omniknight,spectre
clinkz,omniknight,spirit_breaker,nyx_assassin,medusa
axe,morphling,sven,brewmaster,slark
antimage,skeleton_king,phantom_assassin,ursa,skywrath_mage
pudge,sand_king,luna,invoker,techies
drow_ranger,pudge,sven,dazzle,doom_bringer
drow_ranger,pudge,phantom_assassin,bounty_hunter,legion_commander
puck,phantom_assassin,night_stalker,spectre,treant
bane,lina,lich,naga_siren,abaddon
antimage,drow_ranger,slardar,phantom_assassin,slark
drow_ranger,juggernaut,nevermore,dazzle,magnataur
tidehunter,riki,tinker,sniper,legion_commander
pudge,sven,riki,night_stalker,undying
axe,pudge,spectre,ursa,legion_commander
axe,crystal_maiden,riki,ursa,terrorblade
axe,drow_ranger,life_stealer,silencer,chaos_knight
axe,crystal_maiden,juggernaut,sniper,chaos_knight
juggernaut,mirana,skeleton_king,leshrac,nyx_assassin
drow_ranger,juggernaut,sand_king,storm_spirit,magnataur
drow_ranger,sven,tiny,windrunner,huskar
earthshaker,pudge,spectre,shredder,legion_commander
riki,luna,huskar,shredder,bristleback
antimage,axe,tinker,shadow_demon,lone_druid
sven,vengefulspirit,queenofpain,dazzle,shredder
slardar,warlock,phantom_assassin,nyx_assassin,slark
tiny,omniknight,bounty_hunter,alchemist,chaos_knight
drow_ranger,tinker,bounty_hunter,invoker,phoenix
antimage,zuus,templar_assassin,broodmother,shredder
nevermore,dragon_knight,jakiro,gyrocopter,lone_druid
bane,pudge,huskar,weaver,slark
antimage,puck,kunkka,skeleton_king,bounty_hunter
slardar,riki,sniper,alchemist,troll_warlord
sven,windrunner,venomancer,pugna,ogre_magi
crystal_maiden,pudge,ursa,invoker,slark
drow_ranger,phantom_assassin,life_stealer,omniknight,slark
earthshaker,tinker,night_stalker,tusk,legion_commander
axe,crystal_maiden,bounty_hunter,invoker,troll_warlord
zuus,luna,night_stalker,disruptor,nyx_assassin
axe,drow_ranger,juggernaut,tiny,rattletrap
crystal_maiden,drow_ranger,earthshaker,furion,arc_warden
mirana,lich,riki,templar_assassin,bounty_hunter
juggernaut,tidehunter,alchemist,shadow_demon,ogre_magi
axe,bane,kunkka,tinker,slark
morphling,faceless_void,phantom_assassin,ancient_apparition,disruptor
sven,sniper,necrolyte,death_prophet,troll_warlord
axe,mirana,sven,necrolyte,ancient_apparition
sven,queenofpain,weaver,meepo,ember_spirit
bloodseeker,zuus,life_stealer,alchemist,slark
axe,vengefulspirit,weaver,naga_siren,shredder
juggernaut,sand_king,zuus,shadow_demon,shredder
juggernaut,zuus,weaver,spirit_breaker,gyrocopter
earthshaker,juggernaut,pudge,slark,centaur
antimage,kunkka,faceless_void,invoker,elder_titan
vengefulspirit,witch_doctor,ursa,alchemist,invoker
drow_ranger,juggernaut,omniknight,jakiro,alchemist
bloodseeker,leshrac,batrider,slark,ember_spirit
omniknight,bounty_hunter,weaver,ursa,abaddon
juggernaut,tinker,phantom_assassin,bounty_hunter,shadow_demon
axe,juggernaut,mirana,phantom_assassin,legion_commander
juggernaut,sand_king,riki,beastmaster,ember_spirit
lion,tinker,dazzle,spectre,earth_spirit
juggernaut,riki,ursa,chaos_knight,elder_titan
storm_spirit,vengefulspirit,riki,sniper,faceless_void
mirana,pudge,phantom_assassin,huskar,bounty_hunter
puck,pudge,windrunner,omniknight,alchemist
antimage,mirana,shadow_shaman,slardar,invoker
axe,mirana,lina,luna,rubick
antimage,axe,bloodseeker,mirana,storm_spirit
tiny,dazzle,slark,shredder,legion_commander
crystal_maiden,pudge,shadow_shaman,slardar,keeper_of_the_light
mirana,pudge,riki,sniper,obsidian_destroyer
ancient_apparition,doom_bringer,alchemist,nyx_assassin,slark
axe,mirana,witch_doctor,faceless_void,medusa
bane,bloodseeker,razor,zuus,ogre_magi
axe,sven,warlock,leshrac,medusa
bloodseeker,mirana,lion,nyx_assassin,slark
nevermore,windrunner,faceless_void,shredder,abaddon
mirana,kunkka,faceless_void,invoker,obsidian_destroyer
axe,juggernaut,nevermore,sniper,queenofpain
juggernaut,sven,shadow_shaman,spirit_breaker,skywrath_mage
pudge,tinker,queenofpain,life_stealer,brewmaster
drow_ranger,windrunner,life_stealer,obsidian_destroyer,legion_commander
lion,viper,huskar,troll_warlord,bristleback
drow_ranger,windrunner,clinkz,huskar,bounty_hunter
phantom_assassin,furion,spirit_breaker,invoker,ogre_magi
axe,mirana,bounty_hunter,nyx_assassin,medusa
drow_ranger,juggernaut,morphling,phantom_assassin,bounty_hunter
axe,drow_ranger,sniper,clinkz,slark
crystal_maiden,faceless_void,dazzle,weaver,naga_siren
bloodseeker,nevermore,windrunner,luna,huskar
bane,drow_ranger,pudge,phantom_assassin,broodmother
phantom_lancer,witch_doctor,pugna,enchantress,ursa
bloodseeker,necrolyte,warlock,life_stealer,skywrath_mage
axe,bloodseeker,dazzle,slark,magnataur
zuus,riki,skeleton_king,weaver,alchemist
faceless_void,batrider,ogre_magi,terrorblade,phoenix
drow_ranger,juggernaut,enigma,slark,winter_wyvern
mirana,dazzle,huskar,night_stalker,bounty_hunter
sven,windrunner,tidehunter,phantom_assassin,nyx_assassin
mirana,slardar,life_stealer,disruptor,elder_titan
drow_ranger,lich,faceless_void,enchantress,gyrocopter
antimage,pudge,sniper,rubick,abaddon
mirana,morphling,pudge,abaddon,oracle
pudge,windrunner,pugna,huskar,bounty_hunter
crystal_maiden,drow_ranger,rattletrap,invoker,winter_wyvern
mirana,storm_spirit,zuus,dark_seer,invoker
axe,mirana,phantom_lancer,lina,warlock
storm_spirit,sven,lion,slark,earth_spirit
drow_ranger,skeleton_king,phantom_assassin,luna,legion_commander
drow_ranger,sniper,bristleback,winter_wyvern,arc_warden
crystal_maiden,drow_ranger,razor,weaver,ursa
mirana,vengefulspirit,lina,slark,shredder
windrunner,witch_doctor,lich,ursa,spirit_breaker
tiny,kunkka,faceless_void,death_prophet,tusk
juggernaut,kunkka,phantom_assassin,slark,skywrath_mage
bloodseeker,mirana,slardar,necrolyte,meepo
tiny,viper,doom_bringer,disruptor,legion_commander
lich,faceless_void,skeleton_king,life_stealer,spectre
pudge,faceless_void,phantom_assassin,alchemist,centaur
axe,keeper_of_the_light,slark,legion_commander,ember_spirit
bloodseeker,riki,sniper,bounty_hunter,legion_commander
nevermore,vengefulspirit,zuus,spirit_breaker,ember_spirit
nevermore,sven,witch_doctor,sniper,skywrath_mage
shadow_shaman,death_prophet,furion,dark_seer,spectre
axe,juggernaut,pudge,storm_spirit,omniknight
axe,invoker,meepo,legion_commander,earth_spirit
drow_ranger,venomancer,ursa,terrorblade,oracle
windrunner,shadow_shaman,luna,bounty_hunter,silencer
nevermore,storm_spirit,riki,luna,troll_warlord
juggernaut,mirana,queenofpain,life_stealer,spirit_breaker
crystal_maiden,sven,templar_assassin,skywrath_mage,legion_commander
earthshaker,nevermore,pudge,sven,bounty_hunter
pudge,sven,riki,jakiro,legion_commander
earthshaker,mirana,slardar,phantom_assassin,invoker
sniper,phantom_assassin,rattletrap,weaver,abaddon
juggernaut,puck,beastmaster,leshrac,life_stealer
mirana,sven,life_stealer,bounty_hunter,keeper_of_the_light
crystal_maiden,slardar,phantom_assassin,alchemist,ember_spirit
crystal_maiden,sand_king,windrunner,sniper,alchemist
earthshaker,mirana,sniper,huskar,invoker
drow_ranger,shadow_shaman,skeleton_king,phantom_assassin,ursa
crystal_maiden,juggernaut,sven,shredder,legion_commander
slardar,enigma,sniper,death_prophet,dark_seer
enigma,pugna,rattletrap,spectre,invoker
juggernaut,mirana,clinkz,ursa,alchemist
zuus,alchemist,ogre_magi,shredder,legion_commander
mirana,pudge,skeleton_king,keeper_of_the_light,ember_spirit
nevermore,sand_king,dazzle,life_stealer,spectre
axe,pudge,sven,faceless_void,shadow_demon
phantom_lancer,sven,templar_assassin,brewmaster,abaddon
lion,dazzle,weaver,bristleback,legion_commander
axe,drow_ranger,riki,phantom_assassin,slark
mirana,storm_spirit,death_prophet,spirit_breaker,legion_commander
axe,crystal_maiden,drow_ranger,skeleton_king,spirit_breaker
axe,juggernaut,windrunner,skeleton_king,abaddon
phantom_lancer,queenofpain,nyx_assassin,troll_warlord,abaddon
juggernaut,razor,sand_king,rubick,slark
mirana,tinker,ogre_magi,slark,legion_commander
antimage,mirana,kunkka,witch_doctor,tinker
storm_spirit,skeleton_king,disruptor,troll_warlord,shredder
pudge,phantom_assassin,dazzle,bounty_hunter,rubick
drow_ranger,morphling,phantom_assassin,alchemist,legion_commander
earthshaker,phantom_lancer,kunkka,abaddon,legion_commander
drow_ranger,mirana,puck,ogre_magi,slark
bloodseeker,drow_ranger,alchemist,bristleback,skywrath_mage
axe,pudge,tiny,lion,spectre
axe,puck,enigma,elder_titan,legion_commander
phantom_lancer,tiny,ursa,invoker,rubick
bloodseeker,riki,phantom_assassin,silencer,troll_warlord
axe,lina,omniknight,spectre,ursa
phantom_lancer,lina,night_stalker,disruptor,legion_commander
drow_ranger,pudge,vengefulspirit,weaver,legion_commander
axe,drow_ranger,mirana,phantom_assassin,ogre_magi
mirana,puck,pudge,venomancer,phantom_assassin
juggernaut,nevermore,sand_king,lich,faceless_void
earthshaker,templar_assassin,dragon_knight,weaver,phoenix
juggernaut,faceless_void,death_prophet,luna,legion_commander
kunkka,lion,meepo,slark,elder_titan
bloodseeker,crystal_maiden,nevermore,puck,terrorblade
mirana,morphling,pudge,chen,shredder
pudge,sven,riki,night_stalker,magnataur
pudge,kunkka,slardar,necrolyte,medusa
antimage,mirana,enigma,disruptor,ember_spirit
skeleton_king,phantom_assassin,bounty_hunter,spectre,treant
sven,windrunner,zuus,lion,spectre
mirana,puck,sand_king,vengefulspirit,bounty_hunter
crystal_maiden,drow_ranger,witch_doctor,skeleton_king,templar_assassin
necrolyte,invoker,troll_warlord,legion_commander,ember_spirit
mirana,sven,enigma,bounty_hunter,magnataur
drow_ranger,pudge,venomancer,spirit_breaker,invoker
bloodseeker,drow_ranger,earthshaker,phantom_assassin,medusa
morphling,sven,weaver,batrider,treant
juggernaut,vengefulspirit,slardar,omniknight,magnataur
sand_king,ancient_apparition,doom_bringer,alchemist,slark
mirana,slardar,necrolyte,life_stealer,spirit_breaker
slardar,witch_doctor,bounty_hunter,legion_commander,ember_spirit
bloodseeker,tidehunter,lich,lycan,naga_siren
antimage,drow_ranger,mirana,vengefulspirit,slark
axe,bloodseeker,drow_ranger,dark_seer,wisp
juggernaut,lina,sniper,bounty_hunter,ursa
mirana,pudge,riki,batrider,techies
antimage,huskar,bounty_hunter,silencer,abaddon
drow_ranger,pudge,phantom_assassin,spectre,legion_commander
juggernaut,nevermore,sand_king,zuus,legion_commander
phantom_lancer,windrunner,skeleton_king,luna,terrorblade
pudge,tinker,phantom_assassin,rubick,legion_commander
phantom_assassin,omniknight,obsidian_destroyer,naga_siren,slark
sand_king,sniper,phantom_assassin,dragon_knight,bounty_hunter
juggernaut,pudge,lion,slardar,omniknight
riki,venomancer,viper,chaos_knight,disruptor
nevermore,zuus,kunkka,magnataur,bristleback
crystal_maiden,juggernaut,storm_spirit,phantom_assassin,elder_titan
kunkka,huskar,undying,disruptor,slark
axe,mirana,lion,necrolyte,queenofpain
mirana,vengefulspirit,tinker,slark,legion_commander
axe,drow_ranger,pudge,lina,legion_commander
zuus,jakiro,chaos_knight,slark,centaur
